time,cur_vx,cur_vy,cur_vz,cur_wx,cur_wy,cur_wz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
1757903370.7172532,0.0,0.0,0.0,0.0,0.0,0.0,0.1672611076566751,0.4946414173692653,-1.774563683519094,0.06671868876579654,0.029562753219937506,-0.0308624984675859,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.7765043,0.050615712033270276,0.10526289947113007,-0.37100061047426824,-1.364312093674835,0.7232394452817216,-0.40585922108253386,0.16651336152698,0.4907140861955196,-1.7618666349068484,-0.00029875015086375614,0.0012420622793074582,-0.04834215257145939,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.7777772,0.050615712033270276,0.10526289947113007,-0.37100061047426824,-1.364312093674835,0.7232394452817216,-0.40585922108253386,0.16651336152698,0.4907140861955196,-1.7618666349068484,-0.00029875015086375614,0.0012420622793074582,-0.04834215257145939,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.7776706,0.050615712033270276,0.10526289947113007,-0.37100061047426824,-1.364312093674835,0.7232394452817216,-0.40585922108253386,0.16651336152698,0.4907140861955196,-1.7618666349068484,-0.00029875015086375614,0.0012420622793074582,-0.04834215257145939,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.8347454,-0.03922549842497157,-0.03642918641699605,0.12045934237849312,1.957761810045554,0.9024621924671448,0.7988332125360504,0.165204967063525,0.4894989647125552,-1.7578486276674778,0.06545024169006057,0.030457177018818705,-0.02073262790994185,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.884785,0.0,0.0,0.0,0.0,0.0,0.0,0.165204967063525,0.4894989647125552,-1.7578486276674778,0.06545024169006057,0.030457177018818705,-0.02073262790994185,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.935489,-0.014667596751682662,-0.08991668276092304,0.29019674593138606,-3.6922095539355118,-1.4086870335673845,-0.6647604552457218,0.1647157189174804,0.48649972965830446,-1.7481689083283969,-0.05789055703813286,-0.01641873973765238,-0.04306801311271672,0.0,0.0,0.0,0.0,0.0,0.0
1757903370.9864087,0.009561171969906974,0.04387866577169996,-0.1127238403382683,1.3489339788146884,-0.6877190434959907,0.108884779964601,0.16482502630091755,0.48720294204609493,-1.7494915566081837,0.045069557806554396,-0.023177493707055373,-0.035348374608121055,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.038757,0.03922549842497157,0.03642918641699605,-0.12045934237849312,-1.957761810045554,-0.9024621924671448,-0.7988332125360504,0.16651336152698,0.4907140861955196,-1.7618666349068484,-0.00029875015086375614,0.0012420622793074582,-0.04834215257145939,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.038836,0.03922549842497157,0.03642918641699605,-0.12045934237849312,-1.957761810045554,-0.9024621924671448,-0.7988332125360504,0.16651336152698,0.4907140861955196,-1.7618666349068484,-0.00029875015086375614,0.0012420622793074582,-0.04834215257145939,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.091409,0.008228523825054426,0.010795469246274166,-0.09784762854783229,1.3527939359870744,-0.6511581821101047,0.11591344453989164,0.16678783176703516,0.4910741793420583,-1.765130435640411,0.04479414531338518,-0.020556745946005938,-0.04496008252700622,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.144851,0.009561103629447593,0.04387835213983711,-0.11272303462124361,1.3489243370293424,-0.687714127881513,0.10888400168805644,0.16482502630091755,0.48720294204609493,-1.7494915566081837,0.045069557806554396,-0.023177493707055373,-0.035348374608121055,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.196409,0.011390493980683005,0.06883397343929835,-0.2505421291039047,0.6092534927034807,1.6296980270556305,0.3487534748154944,0.165204967063525,0.4894989647125552,-1.7578486276674778,0.06545024169006057,0.030457177018818705,-0.02073262790994185,0.0,0.0,0.0,0.0,0.0,0.0
1757903371.2481673,0.0,0.0,0.0,0.0,0.0,0.0,0.165204967063525,0.4894989647125552,-1.7578486276674778,0.06545024169006057,0.030457177018818705,-0.02073262790994185,0.0,0.0,0.0,0.0,0.0,0.0
