t_since_start,t_ros,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,x_abs,x_delta,cur_vx,cur_vy,cur_vz,cur_wx,cur_wy,cur_wz,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz,Fx,Fy,Fz,Tx,Ty,Tz
0.00571131706237793,1757903539.4760327,0.16298100000953544,0.48589662598672934,-1.7365635962480483,0.4516373265391034,-0.1149724030514567,-0.04213408409812903,0.16298100000953544,0.0,0.02709062852554517,0.09825838715233122,-0.46719442490938495,13.028271137007733,-1.6048910466519213,-0.3489940706759116,0.0,0.0,0.0,0.0,0.0,0.0,-0.7685800627166691,3.6940660559570166,0.85340944476144,-0.49817118482669726,-0.09516060842999727,0.5542458437822304
0.05867457389831543,1757903539.528996,0.16440922952030007,0.4889454856909391,-1.7446128510771892,0.2188756661636102,0.014154380279827329,-0.015233923062046753,0.16440922952030007,0.0014282295107646281,0.04281721965247002,0.09140246344218529,-0.24131045427952053,-6.9272161302359585,3.929307462783329,-0.5136007623063868,0.0,0.0,0.0,0.0,0.0,0.0,-0.8715202104910428,3.7425943996582385,0.26335588676509736,-0.5871880767648716,-0.06270532921782594,0.5098059610848237
0.11035823822021484,1757903539.5806797,0.16178939230727452,0.48200600576825975,-1.7172604531497415,0.04378568517917203,-0.02250675325388515,-0.01576929659425049,0.16178939230727452,-0.0011916077022609273,-0.06623147683880512,-0.15636234908860394,0.5653918935129315,-1.6059748052605096,0.9120243768029324,0.19711228792173577,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931652660501271,3.6398653840253536,0.4246658504008902,-0.5522034842455175,-0.05700174108519886,0.4779985351715481
0.1657717227935791,1757903539.6360931,0.16437711799406357,0.4884915294693284,-1.744220647843573,0.12700476848357944,0.014062974284151056,-0.0248549064715716,0.16437711799406357,0.001396117984528128,0.011346544268087894,0.03806865151527582,-0.24285395869686296,0.8784217985351045,1.9783048827633953,-0.234423332372318,0.0,0.0,0.0,0.0,0.0,0.0,-0.7886142327531991,3.770433374040265,0.6324084637818732,-0.5559083251343817,-0.0903034464185585,0.5633825826915824
0.16617727279663086,1757903539.6364987,0.16437711799406357,0.4884915294693284,-1.744220647843573,0.12700476848357944,0.014062974284151056,-0.0248549064715716,0.16437711799406357,0.001396117984528128,0.011346544268087894,0.03806865151527582,-0.24285395869686296,0.8784217985351045,1.9783048827633953,-0.234423332372318,0.0,0.0,0.0,0.0,0.0,0.0,-0.7886142327531991,3.770433374040265,0.6324084637818732,-0.5559083251343817,-0.0903034464185585,0.5633825826915824
0.16629624366760254,1757903539.6366177,0.16437711799406357,0.4884915294693284,-1.744220647843573,0.12700476848357944,0.014062974284151056,-0.0248549064715716,0.16437711799406357,0.001396117984528128,0.011346544268087894,0.03806865151527582,-0.24285395869686296,0.8784217985351045,1.9783048827633953,-0.234423332372318,0.0,0.0,0.0,0.0,0.0,0.0,-0.7886142327531991,3.770433374040265,0.6324084637818732,-0.5559083251343817,-0.0903034464185585,0.5633825826915824
0.2201216220855713,1757903539.690443,0.16399863780547558,0.4872216952304302,-1.7361199072202413,0.09768583284793382,-0.05238447080055177,-0.02448267955602053,0.16399863780547558,0.001017637795940135,-0.011346463168048812,-0.03806837941752933,0.24285222288505307,-0.8784155199677708,-1.9782907427222056,0.23442165681886593,0.0,0.0,0.0,0.0,0.0,0.0,-0.5286190626277063,3.6253329005388615,0.2650044560572925,-0.5746890680215517,-0.08331742357673073,0.4944892350979854
0.27152538299560547,1757903539.7418468,0.16178939230727452,0.48200600576825975,-1.7172604531497415,0.04378568517917203,-0.02250675325388515,-0.01576929659425049,0.16178939230727452,-0.0011916077022609273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.280098684887802,2.7146018541105073,0.25444156295479237,-0.6028944957561848,-0.09732593994480969,0.6183304363243841
0.3271675109863281,1757903539.797489,0.16399863780547558,0.4872216952304302,-1.7361199072202413,0.09768583284793382,-0.05238447080055177,-0.02448267955602053,0.16399863780547558,0.001017637795940135,0.06623147683880512,0.15636234908860394,-0.5653918935129315,1.6059748052605096,-0.9120243768029324,-0.19711228792173577,0.0,0.0,0.0,0.0,0.0,0.0,-1.3393019659329082,3.2333641719405377,0.9210982895704105,-0.49360060290452223,-0.09060912366369764,0.6330018495752736
0.37909603118896484,1757903539.8494174,0.16178939230727452,0.48200600576825975,-1.7172604531497415,0.04378568517917203,-0.02250675325388515,-0.01576929659425049,0.16178939230727452,-0.0011916077022609273,-0.009806380696087493,-0.06250530697944207,0.33099809127476415,-11.350778682490818,4.919264447429289,0.47944603465770363,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038001170255597128,4.044994450676679,0.4497566583243769,-0.5230704851943622,-0.09995507171074719,0.3819601513865514
