time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,men_tas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz,v_object_x
1757905665.6876092,0.0,-11.665864110583254,0.0,0.0,0.0,0.0,2.2302055966360044,-8.412579703141835,4.098897982164054,1.900067974037425,-0.32577672496150495,-2.641669856719009,0.0,-0.0032532844074414182,0.0,0.0,0.0,0.0,0.0
1757905665.7378447,0.0,-11.765748953919104,0.0,0.0,0.0,0.0,2.1666571829838595,-8.709883215331473,4.177900477858252,2.044126589891371,-0.39427451670010316,-2.7679928489039662,0.0,-0.0030558657385876308,0.0,0.0,0.0,0.0,0.0
1757905665.7970026,0.0,-11.917394089208184,0.0,0.0,0.0,0.0,2.294160286129866,-8.910000706331749,4.178601881244921,2.1576590790969354,-0.3328840209676109,-2.762142417331181,0.0,-0.003007393382876435,0.0,0.0,0.0,0.0,0.0
1757905665.8482287,0.0,-11.945967783573455,0.0,0.0,0.0,0.0,2.272006546952544,-8.801853955943576,4.203685247065098,2.1079024533686597,-0.34601792997339753,-2.742097999492649,0.0,-0.0031441138276298783,0.0,0.0,0.0,0.0,0.0
1757905665.9072957,0.0,-11.921731725462376,0.0,0.0,0.0,0.0,2.359247002072994,-9.188690504007036,4.144198783436066,2.336935682161686,-0.283372750066132,-2.833497426852763,0.0,-0.0027330412214553396,0.0,0.0,0.0,0.0,0.0
1757905665.9670208,0.0,-11.972319261355679,0.0,0.0,0.0,0.0,2.2882997704503123,-9.310028524232683,4.206841180730449,2.373384956717149,-0.33796931695319826,-2.9162839730784627,0.0,-0.002662290737122996,0.0,0.0,0.0,0.0,0.0
1757905666.0175421,0.0,-11.939891912906603,0.0,0.0,0.0,0.0,2.32645170178231,-9.243257503318214,4.171017322186159,2.3577952580465062,-0.3089371286600594,-2.8699437753772785,0.0,-0.0026966344095883895,0.0,0.0,0.0,0.0,0.0
1757905666.0770447,0.0,-12.03417685897539,0.0,0.0,0.0,0.0,2.323427770977799,-9.324587548840867,4.215816578166672,2.3713323874194567,-0.3331246083588282,-2.903428375074962,0.0,-0.0027095893101345236,0.0,0.0,0.0,0.0,0.0
1757905666.1271908,0.0,-12.181484801029729,0.0,0.0,0.0,0.0,2.3994900407759867,-9.788746762337277,4.240827638262581,2.5957969902138753,-0.30318188339272867,-3.0359442000178403,0.0,-0.0023927380386924517,0.0,0.0,0.0,0.0,0.0
1757905666.178878,0.0,-12.067622369170218,0.0,0.0,0.0,0.0,2.225755560349069,-9.649228424679382,4.283271381637964,2.5129334784542565,-0.4075445138441659,-3.0872596558910828,0.0,-0.002418393944490836,0.0,0.0,0.0,0.0,0.0
1757905666.2376544,0.0,-12.095913251928833,0.0,0.0,0.0,0.0,2.257790253229791,-9.817777624119786,4.279271194506205,2.5971410161381185,-0.3924675300057786,-3.128784046695004,0.0,-0.002278135627809046,0.0,0.0,0.0,0.0,0.0
1757905666.2970505,0.0,-12.064806385227582,0.0,0.0,0.0,0.0,2.297389878317975,-9.100718270240854,4.243999086367318,2.259462417993526,-0.35678055072962883,-2.829529220770126,0.0,-0.002964088114986728,0.0,0.0,0.0,0.0,0.0
1757905666.347935,0.0,-12.138699446615574,0.0,0.0,0.0,0.0,2.3416256355911287,-9.29346835561009,4.253524804627908,2.3649373744860314,-0.3416956132175212,-2.864878141973831,0.0,-0.002845231091005484,0.0,0.0,0.0,0.0,0.0
1757905666.4070284,0.0,-12.039632396922864,0.0,0.0,0.0,0.0,2.21385263343107,-9.093487928079782,4.276832500570468,2.268120809871194,-0.41511535958370305,-2.857799185362152,0.0,-0.002946144468843082,0.0,0.0,0.0,0.0,0.0
1757905666.4571302,0.0,-12.135219062270153,0.0,0.0,0.0,0.0,2.3623184593503757,-9.26494493504243,4.2404738139620735,2.3831516188589856,-0.32738847659492093,-2.84994873573803,0.0,-0.0028702741272277218,0.0,0.0,0.0,0.0,0.0
1757905666.5170813,0.0,-12.323474427271655,0.0,0.0,0.0,0.0,2.3400475661455014,-9.711498394393123,4.338555162921808,2.548232578764112,-0.3763993816587069,-3.0483083516996716,0.0,-0.002611976032878532,0.0,0.0,0.0,0.0,0.0
1757905666.5770488,0.0,-12.292231729558633,0.0,0.0,0.0,0.0,2.3495080287278856,-9.527750178013132,4.319218189192355,2.4681632867857406,-0.3614972410837191,-2.978263935405786,0.0,-0.0027644815515455007,0.0,0.0,0.0,0.0,0.0
1757905666.637047,0.0,-12.144283785678832,0.0,0.0,0.0,0.0,2.377509571439989,-9.676135968829914,4.2361337118234985,2.582180353494451,-0.3208710869809798,-3.008143032738918,0.0,-0.0024681478168489175,0.0,0.0,0.0,0.0,0.0
1757905666.6968427,0.0,-12.352271046951905,0.0,0.0,0.0,0.0,2.3697826490846587,-9.127849344412837,4.33551683180632,2.24556874630428,-0.36477265794602587,-2.8038909340347047,0.0,-0.0032244217025390685,0.0,0.0,0.0,0.0,0.0
