time,cur_vx,cur_vy,cur_vz,cur_wx,cur_wy,cur_wz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
1757905657.7245624,0.0,0.0,0.0,0.0,0.0,0.0,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,-4.09678560473581,-14.959257475282705,-1.7982320465614958,2.4043728216530567,0.0008472455059249026,-2.8496002424840263
1757905657.7255833,0.0,0.0,0.0,0.0,0.0,0.0,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,-3.7767856047358106,-13.819257475282708,-1.2182320465614958,2.470972821653057,-0.0011527544940750922,-2.9060002424840263
1757905657.7802954,0.0428889984379443,0.06221356108245165,-0.3652613727027268,13.932562882524953,-3.7389722721963734,-0.059782282162406254,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,-3.7442529564197264,-14.050624729817256,-1.614494161586671,16.87682139370103,-3.8501206169016995,-3.018205227413637
1757905657.7805982,0.0,0.0,0.0,0.0,0.0,0.0,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,-3.787141954857671,-14.112838290899708,-1.2492327888839443,2.944258511176076,-0.11114834470532611,-2.9584229452512307
1757905657.8313289,0.0,0.0,0.0,0.0,0.0,0.0,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,-3.38627310179239,-13.357382433674127,-1.7428906060692346,2.8524934307079204,-0.10389024443789528,-2.9754130868123245
1757905657.8842964,0.018456489159854213,0.06076197029617475,-0.43289012072372524,15.141904123986262,-4.655156081776676,-0.4590783315284118,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,-3.9870167740915283,-14.755832180174295,-2.0617434817908196,18.011349975641295,-4.76020646177249,-3.34107258514484
1757905657.93655,-0.018456489159854213,-0.06076197029617475,0.43289012072372524,-15.141904123986262,4.655156081776676,0.4590783315284118,0.16323758000201974,0.3955201252394562,-1.7847042384301062,-0.06969746775585742,-0.02191084362182228,-0.004855427295005408,-3.33760678318689,-14.002918015231517,-0.6983151173647981,-12.719866518569953,4.72193715986989,-2.4649377602040397
1757905657.9882672,-0.047843933710996836,-0.11090679786276748,0.43612074581548205,10.77887255994998,-5.969280759058489,0.1420724231671025,0.16273890206189745,0.39551695428641515,-1.7876665439922306,0.4290471602496657,-0.21980569581655887,-0.06965647970392738,-4.668910005950051,-13.52470313099343,-0.9166069607411973,13.684030294176504,-6.127856447643402,-2.6748127248847147
1757905658.043034,-0.023025992688386166,-0.025819674110996022,0.19279748409683004,-12.640773555695587,6.806715939776784,0.05788999527655473,0.16197083170146417,0.3946556960262792,-1.781235462600653,6.432910126201907e-05,2.764797372238891e-05,-0.019599385043089276,-3.762424019799707,-14.029111718201122,-0.8447687025213233,-10.11124838286312,6.842886720577441,-2.846436407916677
1757905658.095055,-0.01845635724204221,-0.06076153599980857,0.4328870266402801,-15.14179589718081,4.655122809034524,0.45907505026465084,0.16323758000201974,0.3955201252394562,-1.7847042384301062,-0.06969746775585742,-0.02191084362182228,-0.004855427295005408,-3.529112730994242,-14.183378449968279,-0.8389668613185611,-12.730683559179397,4.706034758934599,-2.464304946307967
