t_since_start,t_ros,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,x_abs,x_delta,cur_vx,cur_vy,cur_vz,cur_wx,cur_wy,cur_wz,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz,Fx,Fy,Fz,Tx,Ty,Tz
0.005560159683227539,1757905657.7255833,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,0.16242259293668565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7767856047358106,-13.819257475282708,-1.2182320465614958,2.470972821653057,-0.0011527544940750922,-2.9060002424840263,0.18678560473581074,13.819257475282708,1.2182320465614958,-2.470972821653057,0.0011527544940750922,2.9060002424840263
0.0045392513275146484,1757905657.7245624,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,0.16242259293668565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09678560473581,-14.959257475282705,-1.7982320465614958,2.4043728216530567,0.0008472455059249026,-2.8496002424840263,0.18678560473581074,13.819257475282708,1.2182320465614958,-2.470972821653057,0.0011527544940750922,2.9060002424840263
0.060575008392333984,1757905657.7805982,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,0.16385322695688445,0.001430634020198801,0.0,0.0,0.0,0.0,0.0,0.0,-3.787141954857671,-14.112838290899708,-1.2492327888839443,2.944258511176076,-0.11114834470532611,-2.9584229452512307,0.19857258887786977,14.114913527912552,1.2370488870656466,-2.475906810105841,-0.009429553647908463,2.9310105326519222
0.060272216796875,1757905657.7802954,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,0.16385322695688445,0.001430634020198801,0.0,0.0,0.0,0.0,0.0,0.0,-3.787141954857671,-14.112838290899708,-1.2492327888839443,2.944258511176076,-0.11114834470532611,-2.9584229452512307,0.19857258887786977,14.114913527912552,1.2370488870656466,-2.475906810105841,-0.009429553647908463,2.9310105326519222
0.11130571365356445,1757905657.8313289,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,0.16385322695688445,0.001430634020198801,0.0,0.0,0.0,0.0,0.0,0.0,-3.38627310179239,-13.357382433674127,-1.7428906060692346,2.8524934307079204,-0.10389024443789528,-2.9754130868123245,-0.20229626418741087,13.359457670686972,1.730706704250937,-2.384141729637685,-0.0166876539153393,2.948000674213016
0.16427326202392578,1757905657.8842964,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,0.16385322695688445,0.001430634020198801,0.018456489159854213,0.06076197029617475,-0.43289012072372524,15.141904123986262,-4.655156081776676,-0.4590783315284118,-3.9870167740915283,-14.755832180174295,-2.0617434817908196,18.011349975641295,-4.76020646177249,-3.34107258514484,0.4169038972715815,14.818669387483315,1.616669459248797,-2.4010941505847994,-0.015527518357421076,2.85458184101712
0.21652674674987793,1757905657.93655,0.16323758000201974,0.3955201252394562,-1.7847042384301062,-0.06969746775585742,-0.02191084362182228,-0.004855427295005408,0.16323758000201974,0.0008149870653340885,-0.018456489159854213,-0.06076197029617475,0.43289012072372524,-15.141904123986262,4.655156081776676,0.4590783315284118,-3.33760678318689,-14.002918015231517,-0.6983151173647981,-12.719866518569953,4.72193715986989,-2.4649377602040397,-0.2700347189076302,13.942204465165188,1.1334611076864642,-2.4639544805194715,-0.03913169176061224,2.9399808150452142
0.26824402809143066,1757905657.9882672,0.16273890206189745,0.39551695428641515,-1.7876665439922306,0.4290471602496657,-0.21980569581655887,-0.06965647970392738,0.16273890206189745,0.0003163091252118,-0.047843933710996836,-0.11090679786276748,0.43612074581548205,10.77887255994998,-5.969280759058489,0.1420724231671025,-4.668910005950051,-13.52470313099343,-0.9166069607411973,13.684030294176504,-6.127856447643402,-2.6748127248847147,1.0313823813642657,13.413841582407468,1.3520212705924959,-2.448329981324164,-0.011669777277221904,2.7680488189556582
0.3230109214782715,1757905658.043034,0.16197083170146417,0.3946556960262792,-1.781235462600653,6.432910126201907e-05,2.764797372238891e-05,-0.019599385043089276,0.16197083170146417,-0.00045176123522147615,-0.023025992688386166,-0.025819674110996022,0.19279748409683004,-12.640773555695587,6.806715939776784,0.05788999527655473,-3.762424019799707,-14.029111718201122,-0.8447687025213233,-10.11124838286312,6.842886720577441,-2.846436407916677,0.14894626587609938,14.002476035106795,1.0432908320455474,-2.5016802510785094,0.013417097127489522,2.905547168757911
0.3750319480895996,1757905658.095055,0.16323758000201974,0.3955201252394562,-1.7847042384301062,-0.06969746775585742,-0.02191084362182228,-0.004855427295005408,0.16323758000201974,0.0008149870653340885,-0.01845635724204221,-0.06076153599980857,0.4328870266402801,-15.14179589718081,4.655122809034524,0.45907505026465084,-3.529112730994242,-14.183378449968279,-0.8389668613185611,-12.730683559179397,4.706034758934599,-2.464304946307967,-0.07852863918246622,14.122665334198317,1.2741097575567821,-2.4530292131045766,-0.023262563567472444,2.939344719885381
0.42945194244384766,1757905658.149475,0.16385322695688445,0.39754694202245455,-1.7991440098463447,0.44057110841754094,-0.17013812830765918,-0.04823256320707706,0.16385322695688445,0.001430634020198801,0.0,0.0,0.0,0.0,0.0,0.0,-3.624554257180364,-14.511377323157635,-1.3566188501211782,2.9385943376940946,-0.11121737660211845,-2.9749086667558475,0.03598489120056314,14.51345256017048,1.3444349483028806,-2.4702426366238592,-0.009360521751116138,2.947496254156539
0.4836411476135254,1757905658.2036643,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,0.16242259293668565,0.0,-0.0428889984379443,-0.06221356108245165,0.3652613727027268,-13.932562882524953,3.7389722721963734,0.059782282162406254,-3.904561018182981,-14.17152141528922,-1.0064328523343962,-11.480511169091638,3.7814381341794174,-2.8663676055704186,0.27167201974503663,14.109307854206769,1.371694225037123,-2.4520517134333155,-0.04246586198304384,2.9261498877328247
0.5398693084716797,1757905658.2598925,0.16242259293668565,0.3954717050096096,-1.786960108028047,-0.027780592652694478,-0.04956022995442459,-0.020820150607768487,0.16242259293668565,0.0,-0.024432509278090094,-0.0014515907862769,-0.06762874802099841,1.239419728740757,-0.8046533002675773,-0.5181682377562044,-3.6158112807240452,-13.550735741440073,-1.1106496327896254,3.7339866326343514,-0.7678322723846942,-3.4680724957816547,0.0013787714459556621,13.549284150653797,1.0430208847686269,-2.4945669038935945,-0.036821027882883106,2.9499042580254504
0.5937285423278809,1757905658.3137517,0.1614001005713915,0.3924062415026149,-1.7704941152159894,-0.09504373583815207,-0.05819283823167553,-0.012923873558878411,0.1614001005713915,-0.001022492365294142,-0.03065287554658481,-0.09189826209164434,0.49362718544481854,-2.0036834837001214,-0.27286224207018567,0.22008884878452833,-3.5930210433150522,-14.14961780604544,-0.9150882680446665,0.3836945425304661,-0.22994882631620514,-2.725279319117918,-0.028654324596826708,14.0546540804468,1.4251814463015426,-2.4546411694160453,-0.05154602403123146,2.9532644449513366
