time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz
1757904957.8826597,-7.405825409770339,0.0,0.0,0.0,0.0,0.0,-6.25,-0.2699999999999996,-2.95,0.268,0.843,-0.045,-0.005779127048851694,0.0,0.0,0.0,0.0,0.0
1757904957.932668,-7.033935598226641,0.0,0.0,0.0,0.0,0.0,-5.550000000000001,-1.3099999999999987,-2.49,0.276,0.8069999999999999,-0.033,-0.007419677991133203,0.0,0.0,0.0,0.0,0.0
1757904957.9827302,-5.175060386121113,0.0,0.0,0.0,0.0,0.0,-5.809999999999999,-0.5700000000000003,-1.99,0.26,0.833,-0.056,0.0031746980693944282,0.0,0.0,0.0,0.0,0.0
1757904958.0427873,-5.88780519378826,0.0,0.0,0.0,0.0,0.0,-6.149999999999999,0.5500000000000007,-2.29,0.249,0.8140000000000001,-0.036,0.0013109740310586915,0.0,0.0,0.0,0.0,0.0
1757904958.102977,-9.660292438637663,0.0,0.0,0.0,0.0,0.0,-5.09,-0.33000000000000007,-3.85,0.275,0.8320000000000001,-0.04,-0.022851462193188316,0.0,0.0,0.0,0.0,0.0
1757904958.162668,-8.479460478120055,0.0,0.0,0.0,0.0,0.0,-7.149999999999999,-0.10999999999999943,-3.39,0.28500000000000003,0.77,-0.056,-0.006647302390600283,0.0,0.0,0.0,0.0,0.0
1757904958.2127037,-6.821381824821127,0.0,0.0,0.0,0.0,0.0,-6.989999999999998,-1.0700000000000003,-2.51,0.279,0.777,-0.023999999999999994,0.000843090875894359,0.0,0.0,0.0,0.0,0.0
1757904958.272707,-11.308901361317112,0.0,0.0,0.0,0.0,0.0,-6.629999999999999,-0.5499999999999989,-4.49,0.268,0.768,-0.069,-0.023394506806585565,0.0,0.0,0.0,0.0,0.0
1757904958.3326402,-9.619576393999893,0.0,0.0,0.0,0.0,0.0,-7.77,0.7699999999999996,-3.77,0.28500000000000003,0.746,-0.04,-0.009247881969999466,0.0,0.0,0.0,0.0,0.0
1757904958.382652,-12.459384013666163,0.0,0.0,0.0,0.0,0.0,-11.45,0.370000000000001,-4.97,0.244,0.778,-0.032,-0.00504692006833082,0.0,0.0,0.0,0.0,0.0
