time,cur_vx,cur_vy,cur_vz,cur_wx,cur_wy,cur_wz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz
1757904938.5004168,0.0,0.0,0.0,0.0,0.0,0.0,0.16323621946829495,0.3974802883782613,-1.7846872601956527,-0.06946785459499567,-0.021773508455027075,-0.004848952180616392,-3.0693920828253045,-11.257009512735195,1.472342116278984,2.299367467510736,-0.6215883413323121,-1.9372451537155604
1757904938.5037866,0.0,0.0,0.0,0.0,0.0,0.0,0.16323621946829495,0.3974802883782613,-1.7846872601956527,-0.06946785459499567,-0.021773508455027075,-0.004848952180616392,-3.0693920828253045,-11.257009512735195,1.472342116278984,2.299367467510736,-0.6215883413323121,-1.9372451537155604
1757904938.5624738,0.0,0.0,0.0,0.0,0.0,0.0,0.162317375334902,0.39360884525340745,-1.770854421593888,0.5343304885116097,-0.11615656369551414,-0.025952529608546472,-2.5248114052738746,-11.948582250662866,1.4042662503256285,2.893250507642371,-0.6942219180627188,-2.0249301291012074
1757904938.5625908,0.0,0.0,0.0,0.0,0.0,0.0,0.162317375334902,0.39360884525340745,-1.770854421593888,0.5343304885116097,-0.11615656369551414,-0.025952529608546472,-2.5248114052738746,-11.948582250662866,1.4042662503256285,2.893250507642371,-0.6942219180627188,-2.0249301291012074
1757904938.5628037,0.0,0.0,0.0,0.0,0.0,0.0,0.162317375334902,0.39360884525340745,-1.770854421593888,0.5343304885116097,-0.11615656369551414,-0.025952529608546472,-2.5248114052738746,-11.948582250662866,1.4042662503256285,2.893250507642371,-0.6942219180627188,-2.0249301291012074
1757904938.614353,0.010541541011798071,0.05485354436560247,-0.20959707209633732,-17.39730293635085,4.169265634063807,-0.38878775237943347,0.1626690135434109,0.3954386158770284,-1.7778460311563018,-0.04792059348944755,0.020020782376211882,-0.0053331184867561965,-3.0226095215216335,-12.305029142666681,1.4043392537560746,-15.015189109536793,3.5957329712343067,-2.325874192971059
1757904938.6680727,-0.01700391019694557,-0.06120601767274424,0.20508890883966024,0.6458450434826315,1.2516429214689246,0.05900779932512873,0.1626690135434109,0.3954386158770284,-1.7778460311563018,-0.04792059348944755,0.020020782376211882,-0.0053331184867561965,-2.9197195155667037,-11.628970641500636,1.6813390720331873,2.9601078091598643,0.6884243519064172,-1.8819819375915976
1757904938.718165,-0.017216575013231296,-0.0844418884675272,0.2731355461790281,18.37039193496804,-4.860947125844474,0.20127318144527886,0.16209471778180154,0.392621875694273,-1.7687350095741972,0.5682023793252509,-0.1359400924246405,-0.040025376869627385,-3.663290075573773,-12.50773155680433,2.2382032758734796,21.3565904924127,-5.6221406663680185,-1.6328052938353923
1757904938.769431,0.034220362156414025,0.14564730260024622,-0.478222502809454,-19.01016560825347,3.636616673927068,0.17769680846987332,0.16323621946829495,0.3974802883782613,-1.7846872601956527,-0.06946785459499567,-0.021773508455027075,-0.004848952180616392,-3.5317289987536893,-11.912910198329257,0.6479807303318212,-16.777859827894684,3.0228961397287204,-1.6610298695288335
1757904938.8232634,0.018506522418241637,0.061296177225085374,-0.433458388191314,15.197429409671685,-4.657908115128735,-0.4586016339342413,0.1638535441904744,0.399524953751959,-1.7991461938093933,0.44267619495841776,-0.17003301246060942,-0.04839776046280428,-2.9972680958929745,-12.758710429773792,1.5537325957235306,18.079504871761323,-5.39149627004171,-2.4274485062049895
