time,lambda_star_Fx,lambda_star_Fy,lambda_star_Fz,meas_Fx,meas_Fy,meas_Fz
1757906820.592091,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.642123,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.7020307,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.7521648,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.8021927,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.8621674,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.922004,0.0,0.0,-7.0,0.0,0.0,0.0
1757906820.9721017,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.0221536,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.0820296,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.1321406,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.1821876,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.2421787,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.302193,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.3621705,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.4221644,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.4721649,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.5221655,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.5821824,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.642103,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.6921606,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.7421772,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.8021924,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.8621657,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.9221735,0.0,0.0,-7.0,0.0,0.0,0.0
1757906821.982198,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.042181,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.1021788,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.162166,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.2121675,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.2621834,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.3221765,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.3821318,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.432166,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.482168,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.5418663,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.591936,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.6419466,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.6920083,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.7519612,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.8020313,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.861931,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.911935,0.0,0.0,-7.0,0.0,0.0,0.0
1757906822.96197,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.021972,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.0819418,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.1419778,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.2020447,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.2619486,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.3119564,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.371941,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.4221687,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.4821665,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.5419016,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.5919855,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.6419907,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.7019799,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.751989,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.8020887,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.8619962,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.9220955,0.0,0.0,-7.0,0.0,0.0,0.0
1757906823.982022,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.0420039,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.0921087,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.1519914,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.2020068,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.2619872,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.3120306,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.3622217,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.4220083,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.481988,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.5419064,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.591968,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.6419845,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.7019877,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.7619843,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.821984,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.8720686,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.9221184,0.0,0.0,-7.0,0.0,0.0,0.0
1757906824.9820938,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.042126,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.1021426,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.1621146,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.212145,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.272062,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.3220818,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.372148,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.4320812,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.482106,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.5321212,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.5919793,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.651873,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.7118587,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.7618806,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.811913,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.862165,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.9219804,0.0,0.0,-7.0,0.0,0.0,0.0
1757906825.9720707,0.0,0.0,-7.0,0.0,0.0,0.0
1757906826.0319662,0.0,0.0,-7.0,0.0,0.0,0.0
1757906826.0919242,0.0,0.0,-7.0,0.0,0.0,0.0
1757906826.1420245,0.0,0.0,-7.0,0.0,0.0,0.0
1757906826.1921608,0.0,0.0,-7.0,0.0,0.0,0.0
1757906929.7527056,0.0,0.0,-7.0,0.0,0.0,0.0
1757906929.802791,0.0,0.0,-7.0,0.0,0.0,1.9299999999999997
1757906929.8528204,0.0,0.0,-7.0,0.0,0.0,-0.029999999999997584
1757906929.9128194,0.0,0.0,-7.0,0.0,0.0,1.4299999999999997
1757906929.962825,0.0,0.0,-7.0,0.0,0.0,1.4299999999999997
1757906930.0227916,0.0,0.0,-7.0,0.0,0.0,0.9499999999999993
1757906930.0728266,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906930.1328104,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906930.1828392,0.0,0.0,-7.0,0.0,0.0,0.8300000000000018
1757906930.2428184,0.0,0.0,-7.0,0.0,0.0,1.5700000000000003
1757906930.2928352,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906930.3428383,0.0,0.0,-7.0,0.0,0.0,0.8100000000000023
1757906930.4027956,0.0,0.0,-7.0,0.0,0.0,1.2300000000000004
1757906930.4627664,0.0,0.0,-7.0,0.0,0.0,1.25
1757906930.5127993,0.0,0.0,-7.0,0.0,0.0,0.9499999999999993
1757906930.5728426,0.0,0.0,-7.0,0.0,0.0,1.1500000000000021
1757906930.6328042,0.0,0.0,-7.0,0.0,0.0,0.8900000000000006
1757906930.6828234,0.0,0.0,-7.0,0.0,0.0,1.5899999999999999
1757906930.7428434,0.0,0.0,-7.0,0.0,0.0,1.2100000000000009
1757906930.8028455,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906930.8628,0.0,0.0,-7.0,0.0,0.0,0.8300000000000018
1757906930.912897,0.0,0.0,-7.0,0.0,0.0,0.19000000000000128
1757906930.9733953,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906931.0328054,0.0,0.0,-7.0,0.0,0.0,1.6900000000000013
1757906931.0828214,0.0,0.0,-7.0,0.0,0.0,0.7100000000000009
1757906931.1328475,0.0,0.0,-7.0,0.0,0.0,0.7900000000000027
1757906931.1927817,0.0,0.0,-7.0,0.0,0.0,0.7900000000000027
1757906931.2428064,0.0,0.0,-7.0,0.0,0.0,1.0500000000000007
1757906931.2941077,0.0,0.0,-7.0,0.0,0.0,1.0500000000000007
1757906931.3527935,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906931.412894,0.0,0.0,-7.0,0.0,0.0,0.9700000000000024
1757906931.4728212,0.0,0.0,-7.0,0.0,0.0,1.7699999999999996
1757906931.5228221,0.0,0.0,-7.0,0.0,0.0,0.4499999999999993
1757906931.572839,0.0,0.0,-7.0,0.0,0.0,0.8900000000000006
1757906931.6228585,0.0,0.0,-7.0,0.0,0.0,1.3900000000000006
1757906931.6728876,0.0,0.0,-7.0,0.0,0.0,0.7300000000000004
1757906931.7328115,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906931.792798,0.0,0.0,-7.0,0.0,0.0,0.990000000000002
1757906931.8428485,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906931.902849,0.0,0.0,-7.0,0.0,0.0,0.8900000000000006
1757906931.96284,0.0,0.0,-7.0,0.0,0.0,1.0700000000000003
1757906932.0129082,0.0,0.0,-7.0,0.0,0.0,0.9100000000000001
1757906932.072862,0.0,0.0,-7.0,0.0,0.0,0.7900000000000027
1757906932.1228929,0.0,0.0,-7.0,0.0,0.0,0.7699999999999996
1757906932.1827886,0.0,0.0,-7.0,0.0,0.0,0.8300000000000018
1757906932.2329757,0.0,0.0,-7.0,0.0,0.0,1.3300000000000018
1757906932.2929723,0.0,0.0,-7.0,0.0,0.0,1.0700000000000003
1757906932.3528318,0.0,0.0,-7.0,0.0,0.0,1.6500000000000021
1757906932.4129314,0.0,0.0,-7.0,0.0,0.0,0.7100000000000009
1757906932.4727767,0.0,0.0,-7.0,0.0,0.0,1.0500000000000007
1757906932.5229044,0.0,0.0,-7.0,0.0,0.0,1.7300000000000004
1757906932.582788,0.0,0.0,-7.0,0.0,0.0,1.0700000000000003
1757906932.6328058,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906932.6927724,0.0,0.0,-7.0,0.0,0.0,1.990000000000002
1757906932.7428303,0.0,0.0,-7.0,0.0,0.0,1.8300000000000018
1757906932.8028278,0.0,0.0,-7.0,0.0,0.0,1.3100000000000023
1757906932.8627903,0.0,0.0,-7.0,0.0,0.0,1.0700000000000003
1757906932.9128428,0.0,0.0,-7.0,0.0,0.0,0.5899999999999999
1757906932.9727962,0.0,0.0,-7.0,0.0,0.0,1.5899999999999999
1757906933.0228078,0.0,0.0,-7.0,0.0,0.0,1.1099999999999994
1757906933.082803,0.0,0.0,-7.0,0.0,0.0,0.9499999999999993
1757906933.142875,0.0,0.0,-7.0,0.0,0.0,1.3100000000000023
1757906933.2027986,0.0,0.0,-7.0,0.0,0.0,0.8100000000000023
1757906933.2528548,0.0,0.0,-7.0,0.0,0.0,0.8500000000000014
1757906933.3130677,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906933.372985,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906933.4329057,0.0,0.0,-7.0,0.0,0.0,0.9700000000000024
1757906933.4928174,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906933.5428553,0.0,0.0,-7.0,0.0,0.0,1.7699999999999996
1757906933.6027815,0.0,0.0,-7.0,0.0,0.0,0.4499999999999993
1757906933.662781,0.0,0.0,-7.0,0.0,0.0,1.2300000000000004
1757906933.7127888,0.0,0.0,-7.0,0.0,0.0,1.5300000000000011
1757906933.7728128,0.0,0.0,-7.0,0.0,0.0,-0.3299999999999983
1757906933.8328137,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906933.8828871,0.0,0.0,-7.0,0.0,0.0,0.7900000000000027
1757906933.9428005,0.0,0.0,-7.0,0.0,0.0,0.8500000000000014
1757906934.0027885,0.0,0.0,-7.0,0.0,0.0,0.41000000000000014
1757906934.0627916,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906934.112797,0.0,0.0,-7.0,0.0,0.0,1.1300000000000026
1757906934.1728072,0.0,0.0,-7.0,0.0,0.0,1.25
1757906934.2228363,0.0,0.0,-7.0,0.0,0.0,1.5300000000000011
1757906934.2731974,0.0,0.0,-7.0,0.0,0.0,1.0899999999999999
1757906934.332851,0.0,0.0,-7.0,0.0,0.0,1.1500000000000021
1757906934.382911,0.0,0.0,-7.0,0.0,0.0,0.39000000000000057
1757906934.442793,0.0,0.0,-7.0,0.0,0.0,1.0700000000000003
1757906934.502793,0.0,0.0,-7.0,0.0,0.0,1.7100000000000009
1757906934.5528622,0.0,0.0,-7.0,0.0,0.0,0.75
1757906934.612861,0.0,0.0,-7.0,0.0,0.0,0.5100000000000016
1757906934.6728172,0.0,0.0,-7.0,0.0,0.0,0.5899999999999999
1757906934.732805,0.0,0.0,-7.0,0.0,0.0,1.1700000000000017
1757906934.7927942,0.0,0.0,-7.0,0.0,0.0,0.6700000000000017
1757906934.842967,0.0,0.0,-7.0,0.0,0.0,1.5700000000000003
1757906934.9028249,0.0,0.0,-7.0,0.0,0.0,2.1300000000000026
1757906934.952828,0.0,0.0,-7.0,0.0,0.0,1.6099999999999994
1757906935.0128174,0.0,0.0,-7.0,0.0,0.0,1.3500000000000014
1757906935.0727923,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906935.1228716,0.0,0.0,-7.0,0.0,0.0,0.8500000000000014
1757906935.182969,0.0,0.0,-7.0,0.0,0.0,0.4499999999999993
1757906935.2428815,0.0,0.0,-7.0,0.0,0.0,2.0100000000000016
1757906935.3028474,0.0,0.0,-7.0,0.0,0.0,1.1700000000000017
1757906935.3628361,0.0,0.0,-7.0,0.0,0.0,1.3100000000000023
1757906935.4129224,0.0,0.0,-7.0,0.0,0.0,0.5700000000000003
1757906935.473025,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906935.5328104,0.0,0.0,-7.0,0.0,0.0,1.2699999999999996
1757906935.5829058,0.0,0.0,-7.0,0.0,0.0,1.25
1757906935.642864,0.0,0.0,-7.0,0.0,0.0,1.8500000000000014
1757906935.6929712,0.0,0.0,-7.0,0.0,0.0,1.6500000000000021
1757906935.752852,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906935.8028927,0.0,0.0,-7.0,0.0,0.0,1.0300000000000011
1757906935.8628075,0.0,0.0,-7.0,0.0,0.0,1.5100000000000016
1757906935.9128113,0.0,0.0,-7.0,0.0,0.0,0.7900000000000027
1757906935.9729507,0.0,0.0,-7.0,0.0,0.0,1.8900000000000006
1757906936.0327713,0.0,0.0,-7.0,0.0,0.0,0.9700000000000024
1757906936.0829072,0.0,0.0,-7.0,0.0,0.0,1.9100000000000001
1757906936.142801,0.0,0.0,-7.0,0.0,0.0,0.7100000000000009
1757906936.1929317,0.0,0.0,-7.0,0.0,0.0,1.1700000000000017
1757906936.25286,0.0,0.0,-7.0,0.0,0.0,1.6300000000000026
1757906936.302898,0.0,0.0,-7.0,0.0,0.0,0.5700000000000003
1757906936.3627937,0.0,0.0,-7.0,0.0,0.0,1.1500000000000021
1757906936.4128773,0.0,0.0,-7.0,0.0,0.0,1.2900000000000027
1757906936.4728155,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906936.5327914,0.0,0.0,-7.0,0.0,0.0,0.7699999999999996
1757906936.5827968,0.0,0.0,-7.0,0.0,0.0,1.2699999999999996
1757906936.6328204,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906936.6829543,0.0,0.0,-7.0,0.0,0.0,0.7100000000000009
1757906936.7428234,0.0,0.0,-7.0,0.0,0.0,1.8900000000000006
1757906936.8028193,0.0,0.0,-7.0,0.0,0.0,0.8300000000000018
1757906936.862786,0.0,0.0,-7.0,0.0,0.0,0.8900000000000006
1757906936.9129236,0.0,0.0,-7.0,0.0,0.0,0.6300000000000026
1757906936.9728043,0.0,0.0,-7.0,0.0,0.0,1.5700000000000003
1757906937.022807,0.0,0.0,-7.0,0.0,0.0,0.2900000000000027
1757906937.0728204,0.0,0.0,-7.0,0.0,0.0,0.19000000000000128
1757906937.1328096,0.0,0.0,-7.0,0.0,0.0,1.4299999999999997
1757906937.1828206,0.0,0.0,-7.0,0.0,0.0,1.1300000000000026
1757906937.2328322,0.0,0.0,-7.0,0.0,0.0,1.1099999999999994
1757906937.2828343,0.0,0.0,-7.0,0.0,0.0,0.9299999999999997
1757906937.342808,0.0,0.0,-7.0,0.0,0.0,1.1099999999999994
1757906937.3928196,0.0,0.0,-7.0,0.0,0.0,1.3500000000000014
1757906937.4528513,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906937.512813,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906937.5628912,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906937.6129062,0.0,0.0,-7.0,0.0,0.0,1.1099999999999994
1757906937.6728423,0.0,0.0,-7.0,0.0,0.0,0.75
1757906937.7228482,0.0,0.0,-7.0,0.0,0.0,0.6700000000000017
1757906937.782916,0.0,0.0,-7.0,0.0,0.0,1.7100000000000009
1757906937.8427932,0.0,0.0,-7.0,0.0,0.0,1.8900000000000006
1757906937.9027824,0.0,0.0,-7.0,0.0,0.0,1.4299999999999997
1757906937.9528153,0.0,0.0,-7.0,0.0,0.0,1.4299999999999997
1757906938.0127888,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906938.070009,0.0,0.0,-7.0,0.0,0.0,1.3900000000000006
1757906938.122833,0.0,0.0,-7.0,0.0,0.0,1.3100000000000023
1757906938.1827786,0.0,0.0,-7.0,0.0,0.0,1.5300000000000011
1757906938.2328196,0.0,0.0,-7.0,0.0,0.0,0.4700000000000024
1757906938.2829356,0.0,0.0,-7.0,0.0,0.0,1.8500000000000014
1757906938.342807,0.0,0.0,-7.0,0.0,0.0,0.6500000000000021
1757906938.4028609,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906938.4628668,0.0,0.0,-7.0,0.0,0.0,1.25
1757906938.5129051,0.0,0.0,-7.0,0.0,0.0,1.4499999999999993
1757906938.5728743,0.0,0.0,-7.0,0.0,0.0,1.6099999999999994
1757906938.6327832,0.0,0.0,-7.0,0.0,0.0,1.490000000000002
1757906938.6828132,0.0,0.0,-7.0,0.0,0.0,1.1700000000000017
1757906938.7428157,0.0,0.0,-7.0,0.0,0.0,0.75
1757906938.7928445,0.0,0.0,-7.0,0.0,0.0,0.9100000000000001
1757906938.8528032,0.0,0.0,-7.0,0.0,0.0,0.6300000000000026
1757906938.9129891,0.0,0.0,-7.0,0.0,0.0,0.990000000000002
1757906938.9728293,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906939.0229108,0.0,0.0,-7.0,0.0,0.0,0.9700000000000024
1757906939.082862,0.0,0.0,-7.0,0.0,0.0,1.3900000000000006
1757906939.132901,0.0,0.0,-7.0,0.0,0.0,1.5100000000000016
1757906939.1928122,0.0,0.0,-7.0,0.0,0.0,0.490000000000002
1757906939.2428422,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906939.3028078,0.0,0.0,-7.0,0.0,0.0,0.75
1757906939.3627727,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906939.4128268,0.0,0.0,-7.0,0.0,0.0,1.4700000000000024
1757906939.4728034,0.0,0.0,-7.0,0.0,0.0,2.1300000000000026
1757906939.5228696,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906939.5829058,0.0,0.0,-7.0,0.0,0.0,0.8300000000000018
1757906939.6427937,0.0,0.0,-7.0,0.0,0.0,1.5100000000000016
1757906939.6928368,0.0,0.0,-7.0,0.0,0.0,0.4499999999999993
1757906939.742841,0.0,0.0,-7.0,0.0,0.0,0.6500000000000021
1757906939.8027978,0.0,0.0,-7.0,0.0,0.0,1.3300000000000018
1757906939.8528075,0.0,0.0,-7.0,0.0,0.0,1.8500000000000014
1757906939.9128296,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906939.9727879,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906940.0228565,0.0,0.0,-7.0,0.0,0.0,1.1700000000000017
1757906940.0729363,0.0,0.0,-7.0,0.0,0.0,1.3900000000000006
1757906940.132809,0.0,0.0,-7.0,0.0,0.0,1.8100000000000023
1757906940.1828403,0.0,0.0,-7.0,0.0,0.0,1.3300000000000018
1757906940.242803,0.0,0.0,-7.0,0.0,0.0,1.8500000000000014
1757906940.302785,0.0,0.0,-7.0,0.0,0.0,0.5300000000000011
1757906940.3530347,0.0,0.0,-7.0,0.0,0.0,1.5500000000000007
1757906940.4128077,0.0,0.0,-7.0,0.0,0.0,0.5899999999999999
1757906940.4628606,0.0,0.0,-7.0,0.0,0.0,1.5700000000000003
1757906940.5129268,0.0,0.0,-7.0,0.0,0.0,0.370000000000001
1757906940.5728574,0.0,0.0,-7.0,0.0,0.0,0.870000000000001
1757906940.6228743,0.0,0.0,-7.0,0.0,0.0,1.2300000000000004
1757906940.6829488,0.0,0.0,-7.0,0.0,0.0,0.4499999999999993
1757906940.7428572,0.0,0.0,-7.0,0.0,0.0,1.75
1757906940.7930005,0.0,0.0,-7.0,0.0,0.0,0.8500000000000014
1757906940.8528187,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906940.9128492,0.0,0.0,-7.0,0.0,0.0,1.1500000000000021
1757906940.9727664,0.0,0.0,-7.0,0.0,0.0,0.5700000000000003
1757906941.0228176,0.0,0.0,-7.0,0.0,0.0,0.39000000000000057
1757906941.0728285,0.0,0.0,-7.0,0.0,0.0,0.8900000000000006
1757906941.1229029,0.0,0.0,-7.0,0.0,0.0,0.7100000000000009
1757906941.1828089,0.0,0.0,-7.0,0.0,0.0,1.6500000000000021
1757906941.2428076,0.0,0.0,-7.0,0.0,0.0,1.0100000000000016
1757906941.302771,0.0,0.0,-7.0,0.0,0.0,1.3900000000000006
1757906941.3528085,0.0,0.0,-7.0,0.0,0.0,0.6500000000000021
1757906941.4128203,0.0,0.0,-7.0,0.0,0.0,2.210000000000001
1757906941.47281,0.0,0.0,-7.0,0.0,0.0,1.1300000000000026
1757906941.5328002,0.0,0.0,-7.0,0.0,0.0,1.370000000000001
1757906941.5828602,0.0,0.0,-7.0,0.0,0.0,0.990000000000002
1757906941.6428032,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906941.6929014,0.0,0.0,-7.0,0.0,0.0,1.3300000000000018
1757906941.752851,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906941.812789,0.0,0.0,-7.0,0.0,0.0,0.8100000000000023
1757906941.8628025,0.0,0.0,-7.0,0.0,0.0,1.25
1757906941.9128199,0.0,0.0,-7.0,0.0,0.0,1.7300000000000004
1757906941.972793,0.0,0.0,-7.0,0.0,0.0,1.25
1757906942.0228353,0.0,0.0,-7.0,0.0,0.0,1.1900000000000013
1757906942.0828245,0.0,0.0,-7.0,0.0,0.0,1.3100000000000023
