time,f_left_fx,f_left_fy,f_left_fz,f_right_fx,f_right_fy,f_right_fz,lambda_left_fx,lambda_left_fy,lambda_left_fz,lambda_right_fx,lambda_right_fy,lambda_right_fz
4.76837158203125e-07,0.0,0.0,0.0,-0.5420825988491447,-0.27254021716945503,4.425021758721147,-8.624261560566168,-8.62426156056617,10.0,8.624261560566168,8.62426156056617,-7.095
0.030925273895263672,0.0,0.0,0.0,-0.5420825988491453,-0.27254021716945537,4.425021758721147,-8.624245885869522,-8.624245885869522,10.0,8.624245885869522,8.624245885869522,-7.095
0.0723879337310791,-0.194435061553398,0.026110280223526044,0.012336844191075594,1.5183276574562243,-21.693682744266077,15.525701883717272,10.0,-10.0,6.555797979746354,-10.0,10.0,-3.650797979746354
0.11098742485046387,-0.048742902300685925,-0.01659379758902073,0.02463752610456389,-0.25565598865029565,-7.390072967543032,4.577324736181012,-0.048742902300685925,-0.01659379758902073,0.02463752610456389,0.0,0.0,0.0
0.15248727798461914,-0.12465892246399791,0.8982542071781534,0.05988775997551376,-49.585200503254875,61.38054613019257,72.46782581700211,2.525421008864356,-2.5254210088643556,10.0,-2.525421008864356,2.5254210088643556,-7.095
0.18808197975158691,0.47115465774372417,-1.155953315968996,-0.045259219782574016,41.09715632788545,-3.37803734406095,33.51828340055736,-1.9222930737679775,1.9222930737679778,10.0,1.9222930737679775,-1.9222930737679778,-7.095
0.23333287239074707,0.5619582120157063,0.9555447621943006,0.2748779172998024,1.3716915999354269,-0.35308777423728904,0.4227937323874713,0.5619582120157063,0.9555447621943006,0.2748779172998024,0.0,0.0,0.0
0.2845020294189453,-60.73788602308712,-40.54524065986647,167.87216256071088,-3.1109793312654714,-77.59934201559689,47.575893922485626,-60.73788602308712,-40.54524065986647,167.87216256071088,0.0,0.0,0.0
0.32993030548095703,-0.9457758252496287,-75.32123837120793,46.109384932785865,40.600077385854405,3.8213727499407737,30.074999765651743,10.0,10.0,1.4277870175688552,-10.0,-10.0,1.4772129824311448
0.3867216110229492,0.7599150422585339,-36.98534487775594,24.337453277698337,16.10986231370828,-16.983764025169997,33.769810498241426,0.7599150422585339,-36.98534487775594,24.337453277698337,0.0,0.0,0.0
0.4903843402862549,55.51618135865415,168.44319294731406,153.418542012366,19.062629221461254,-230.15298448683137,160.73367409276176,-10.0,-10.0,3.025414551945593,10.0,10.0,-0.12041455194559163
0.5350968837738037,-2.518732120296648,-12.243574657049075,-2.1840446830077838,-6.483959626032982,97.95789806867836,60.27803438175799,3.319611989701194,10.0,10.0,-3.319611989701196,-10.0,-7.095
0.5793697834014893,-0.9798225021095421,-7.439427035237913,-0.8497728194539416,24.78419828532224,52.63613041173976,47.49808572596643,10.0,10.0,10.0,-10.0,-10.0,-7.095
0.6346969604492188,-48.36613608793406,-87.43510750609254,319.5234073569473,-135.0884228227176,-22.08485652740929,158.99512492579566,-48.36613608793406,-87.43510750609254,319.5234073569473,0.0,0.0,0.0
0.670950174331665,-0.6318839552643615,-2.322547401539532,-0.401183038658677,-9.20232725158756,58.68427813967661,44.471899919004876,2.6075523084459924,10.0,10.0,-2.607552308445991,-10.0,-7.095
0.7134139537811279,0.3817376648901153,-10.336482916924746,-1.1565250955789175,18.40944929628489,95.86942748382911,75.53624780646682,-5.738497885009164,10.0,10.0,5.7384978850091635,-10.0,-7.095
0.745823860168457,-0.10957204600454856,6.98836556385599,1.0264022196443061,25.299185857424526,-9.653526680014249,22.5233806226975,10.0,-10.0,2.525215740181796,-10.0,10.0,0.37978425981820396
0.7907586097717285,45.86039203035894,89.44917082208221,103.54284774177995,27.088740137807303,-116.3733648901502,96.20826891284104,45.86039203035894,89.44917082208221,103.54284774177995,0.0,0.0,0.0
0.8407015800476074,-99.80627992250933,-154.64214450780352,167.51057738525657,-34.013236299157874,78.30683729040624,69.56715478540828,-99.80627992250933,-154.64214450780352,167.51057738525657,0.0,0.0,0.0
0.8830547332763672,0.6514882076445346,-58.28870885947673,36.95648320717281,44.82683823981494,17.760240255677473,43.849499371298904,10.0,10.0,0.5811798933725103,-10.0,-10.0,2.32382010662749
0.930046558380127,0.8797845613121383,-0.8599342635027851,0.24812008255240103,24.66366668945184,-26.401997809340582,35.42458465513271,-2.8989598094362092,2.8989598094362097,10.0,2.8989598094362092,-2.8989598094362097,-7.095
0.977114200592041,-0.36234608975930294,15.968215676118916,2.053650957437339,-0.09897246463236326,-15.286271097318119,2.013776980438808,10.0,-10.0,2.596626921118493,-10.0,10.0,0.30837307888150683
1.028731107711792,0.44231057206413055,-13.467398631491395,-1.5971294781305077,0.1339526962459699,11.982982342510494,-1.4109922266226655,-10.0,10.0,-0.3905928047770168,10.0,-10.0,3.2955928047770167
1.067260980606079,-0.3422676213972746,-6.051305366043954,-0.7814474215333835,-0.17433969211310354,6.915506401918398,-0.7796855728563062,10.0,10.0,-1.8897558628313953,-10.0,-10.0,4.794755862831396
1.116544246673584,0.24223237043174403,8.769785984095007,1.3276549128243098,0.016400198157769004,-9.73785947304443,1.2664127694358078,-10.0,-10.0,2.266809210464356,10.0,10.0,0.6381907895356441
1.155456304550171,-0.6399348693831168,-87.20367788574164,59.41160820926115,0.347853822615244,1.9454138130078755,-0.10596925673228642,10.0,10.0,-7.095,-10.0,-10.0,10.0
1.2069497108459473,1.394223173817836,-9.879624857302618,-0.846720779291956,-0.322018847612354,5.389401600752294,-0.7085412745149403,-10.0,10.0,-1.82638309614733,10.0,-10.0,4.731383096147331
