time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12
4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030925273895263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0021784806922308083,5.9773703128596e-05,-0.0002652551826410808,-0.0009863177298786757,-0.00031523466261114744,6.435869224715926e-06
0.0723879337310791,0.005648369198774115,0.014815021090538446,0.025979536087696025,0.012890390712956123,0.003786135383313142,-0.02042275525621013,0.006305391558481769,-0.002937476149566672,-0.02419780362670324,-0.013691371387015384,-2.339568318681035e-06,-0.007410724957573248
0.11098742485046387,0.010466428255152736,0.025555134656103172,0.04380594291480929,0.013813126553460542,0.00408332894343995,-0.016364809554970418,0.002692754714710441,-0.008843064339098821,-0.03723925826485799,-0.009720655511666641,-0.006668750002214449,-0.012303279138502233
0.15248727798461914,0.01383209440387829,0.01692448244513465,0.01673305816614896,0.0035029090603126353,0.023131254965234722,0.06696904741495174,0.02548816213989602,-0.01979165259215948,-0.019089738882072476,-0.014649044171106955,-0.08014932009870178,0.03211999263755735
0.18808197975158691,0.011183789140086272,0.011270730859744596,0.008271453147198878,-0.002730538825311572,-0.005333242862700802,-0.012376074466949369,0.045880259083061224,-0.010749787690385244,0.017923732826151045,-0.0496430594448772,-0.006654482084627961,0.005320946036414094
0.23333287239074707,0.013835904644708226,0.013365546271900283,0.012726482278852386,-0.09542016680303782,0.016491118849789366,-0.05093693013540376,0.02997835824031677,-0.011526078368004693,0.038284369749156846,0.11129878191922515,-0.004899387559601976,0.012224032042194237
0.2845020294189453,-0.04520522661314487,0.0018096102921178123,-0.020228718490485253,-0.2364686321741611,0.11452686516443654,-0.01357697050212723,0.05036891279518752,0.014551118017710753,0.010641842129563251,0.1668349503926974,-0.09764437516996743,0.025467628943965863
0.32993030548095703,-0.07053844035675605,-0.0187968640398895,-0.025261588347221062,0.08247877160703149,0.016969314779767528,-0.021820026582140287,0.0728960111683051,0.01594109318773829,0.023045597823818823,-0.1017945391497127,0.006134644804101502,-0.0042558817200071195
0.3867216110229492,-0.06809737894408804,-0.02611588025012819,-0.010346634864973888,0.051081141926525964,0.0008040026970202625,-0.004280772629580862,0.07766977038321568,0.017892008619180052,0.023401953504063898,-0.048049323502154594,0.01821872419052612,0.0019217788094513617
0.4903843402862549,-0.1318614748772749,0.000630081171243347,0.0006182564380305608,-0.5857096710533931,0.20106538120226997,0.021118300771087648,0.1625421501483248,0.12042097110408402,0.0374361632131736,0.5008624082014886,-0.20931904983213942,0.015668969514182056
