time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12
7.152557373046875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01996469497680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0021784806922308083,5.9773703128596e-05,-0.0002652551826410808,-0.0009863177298786757,-0.00031523466261114744,6.435869224715926e-06
0.05337643623352051,0.013368564457582216,0.018390295364180197,0.012779232051726602,0.06655780148309672,0.002457741086690265,0.07068662972521476,0.017138303007128923,-0.027282047707966703,-0.025248620027295814,-0.06415081110536953,-0.06189546331250425,0.04117292284983066
0.0916893482208252,0.026900470261294072,0.03260622982497125,0.02461128363848019,0.05787474690420997,0.002014011116446832,0.051771263579155354,0.006783921797338825,-0.03776661995547484,-0.004137516175770559,-0.06221238521751915,-0.02957359867567435,0.05361657875432832
0.12367844581604004,0.028125690785391545,0.03913965735511465,0.03479015636842328,-0.2956424357728274,0.15663772506972182,0.003342703737516245,0.01240398352075383,-0.02598817340194627,0.035020988224815745,0.3011093894130398,-0.1307058187606763,0.08879346708919827
0.15412211418151855,0.010155126656420668,0.057965766676117275,0.0760624224398248,-0.30235922615234223,0.20581894756552682,-0.17027249150839174,0.1798217811182618,0.06312609948142932,-0.045698906238092536,0.20679480977220271,-0.05411430843660853,-0.039229652078946575
0.18261098861694336,-0.08920638478195572,-0.015425846935462076,0.041489374623416654,0.12357185360714673,0.07646266761944176,-0.17078455482462246,0.14919626317501383,0.03348450620748224,-0.09744085899169885,-0.12944095634491998,0.021263791048110464,-0.05996833978083869
0.21198129653930664,-0.26604946692602216,-0.18247193054776906,-0.016257775739845708,-0.2933550607039123,0.7064511889040866,0.17337601585190776,0.24515913653378105,-0.030503560907450253,-0.12115733397032555,0.406008446409217,-0.600134399305624,0.2688040438754462
0.23733830451965332,-0.6156832546865518,-0.08691405118298921,-0.03034021726983995,-1.7625408247147387,0.004165844096801319,-0.15720402388552096,0.9929875078032799,0.5118952397981407,0.2502625907186651,0.6191055608366782,-0.38715435074756455,-0.04472743076807034
0.26734018325805664,-0.9641411326341817,-0.20041311399631118,-0.9657880593672625,-3.6875321936492984,0.062039110981408636,-0.6949918554832215,0.9307028139579705,0.6512114088045934,0.5621824616143943,2.396366210335866,-0.8787455853229139,-0.9943450195243748
