time,lambda_left_fx,lambda_left_fy,lambda_left_fz,lambda_right_fx,lambda_right_fy,lambda_right_fz
5.962488651275635,-5.0,-5.0,1.141993021703031,5.0,5.0,-1.141993021703031
5.992958068847656,-5.0,5.0,-0.2895383872920683,5.0,-5.0,0.2895383872920683
6.02251124382019,2.0739154820975734,-5.0,5.0,-2.073915482097574,5.0,-5.0
6.052558898925781,5.0,-5.0,-1.1308712304950697,-5.0,5.0,1.1308712304950697
6.079196453094482,5.0,5.0,-0.26833382916231535,-5.0,-5.0,0.26833382916231546
6.106537818908691,-4.2256187156409375,-5.0,-5.0,4.225618715640938,5.0,5.0
6.136754512786865,-5.0,-5.0,1.141758476699412,5.0,5.0,-1.1417584766994118
6.164842367172241,-5.0,5.0,-0.28968848136468217,5.0,-5.0,0.28968848136468217
6.194817304611206,2.0734201490018385,-5.0,5.0,-2.0734201490018376,5.0,-5.0
6.220804452896118,5.0,-5.0,-1.130711194118577,-5.0,5.0,1.1307111941185775
6.249771356582642,5.0,5.0,-0.26812210604223313,-5.0,-5.0,0.26812210604223313
6.279693126678467,-4.2246209272684165,-5.0,-5.0,4.224620927268416,5.0,5.0
6.311919450759888,-5.0,-5.0,1.1415239038659024,5.0,5.0,-1.141523903865902
6.345912933349609,-5.0,5.0,-0.28983863214978467,5.0,-5.0,0.2898386321497847
6.378483057022095,2.0729248556489708,-5.0,5.0,-2.0729248556489703,5.0,-5.0
6.4087584018707275,5.0,-5.0,-1.1305510995720887,-5.0,5.0,1.1305510995720887
6.439905881881714,5.0,5.0,-0.2679103644031464,-5.0,-5.0,0.2679103644031464
6.472339153289795,-4.22362292948606,-5.0,-5.0,4.22362292948606,5.0,5.0
6.502029895782471,-5.0,-5.0,1.1412893031942708,5.0,5.0,-1.141289303194271
6.531449317932129,-5.0,5.0,-0.28998883964322936,5.0,-5.0,0.28998883964322936
6.560418367385864,2.0724296021638215,-5.0,5.0,-2.0724296021638207,5.0,-5.0
6.590457201004028,5.0,-5.0,-1.1303909468310573,-5.0,5.0,1.1303909468310576
6.61679220199585,5.0,5.0,-0.2676986042505118,-5.0,-5.0,0.26769860425051184
6.649309396743774,-4.222624722124134,-5.0,-5.0,4.222624722124133,5.0,5.0
6.679003953933716,-5.0,-5.0,1.1410546746795414,5.0,5.0,-1.1410546746795414
6.709551095962524,-5.0,5.0,-0.29013910384421054,5.0,-5.0,0.29013910384421054
6.739320278167725,2.071934388621878,-5.0,5.0,-2.071934388621878,5.0,-5.0
6.770927667617798,5.0,-5.0,-1.1302307358803223,-5.0,5.0,1.130230735880322
6.801672697067261,5.0,5.0,-0.2674868255876914,-5.0,-5.0,0.26748682558769143
6.835727691650391,-4.2216263050926015,-5.0,-5.0,4.221626305092601,5.0,5.0
6.872238874435425,-5.0,-5.0,1.1408200183206765,5.0,5.0,-1.1408200183206763
6.9039833545684814,-5.0,5.0,-0.2902894247572944,5.0,-5.0,0.2902894247572943
6.938409805297852,2.071439215098896,-5.0,5.0,-2.071439215098895,5.0,-5.0
6.970003604888916,5.0,-5.0,-1.130070466708604,-5.0,5.0,1.1300704667086037
7.0021631717681885,5.0,5.0,-0.2672750284156014,-5.0,-5.0,0.26727502841560147
7.033337831497192,-4.220627678312268,-5.0,-5.0,4.220627678312268,5.0,5.0
7.066663503646851,-5.0,-5.0,1.1405853341186132,5.0,5.0,-1.1405853341186134
7.09794282913208,-5.0,5.0,-0.2904398023890062,5.0,-5.0,0.29043980238900624
7.1304919719696045,2.070944081674665,-5.0,5.0,-2.0709440816746647,5.0,-5.0
7.159783601760864,5.0,-5.0,-1.1299101393064406,-5.0,5.0,1.1299101393064406
7.191115140914917,5.0,5.0,-0.26706321273423095,-5.0,-5.0,0.26706321273423095
7.216122388839722,-4.219628841703725,-5.0,-5.0,4.2196288417037255,5.0,5.0
7.249521970748901,-5.0,-5.0,1.1403506220739674,5.0,5.0,-1.1403506220739674
7.280677795410156,-5.0,5.0,-0.2905902367465136,5.0,-5.0,0.2905902367465135
7.311877727508545,2.070448988430037,-5.0,5.0,-2.0704489884300363,5.0,-5.0
7.3449790477752686,5.0,-5.0,-1.1297497536639436,-5.0,5.0,1.1297497536639431
7.377047777175903,5.0,5.0,-0.26685137854393304,-5.0,-5.0,0.26685137854393304
7.408039808273315,-4.218629795185861,-5.0,-5.0,4.218629795185861,5.0,5.0
7.437671422958374,-5.0,-5.0,1.1401158821884074,5.0,5.0,-1.1401158821884076
7.468539237976074,-5.0,5.0,-0.290740727836528,5.0,-5.0,0.290740727836528
7.499403238296509,2.0699539354460015,-5.0,5.0,-2.0699539354460015,5.0,-5.0
7.530577898025513,5.0,-5.0,-1.1295893097715646,-5.0,5.0,1.1295893097715644
7.560243844985962,5.0,5.0,-0.26663952584509404,-5.0,-5.0,0.26663952584509404
7.5907416343688965,-4.21763053867738,-5.0,-5.0,4.21763053867738,5.0,5.0
7.622175216674805,-5.0,-5.0,1.1398811144625174,5.0,5.0,-1.1398811144625174
7.652846336364746,-5.0,5.0,-0.2908912756662611,5.0,-5.0,0.29089127566626116
7.684632301330566,2.0694589228037534,-5.0,5.0,-2.0694589228037525,5.0,-5.0
7.713151693344116,5.0,-5.0,-1.1294288076197982,-5.0,5.0,1.129428807619798
7.743205547332764,5.0,5.0,-0.2664276546377062,-5.0,-5.0,0.2664276546377062
7.774514436721802,-4.216631072097055,-5.0,-5.0,4.216631072097055,5.0,5.0
7.805109739303589,-5.0,-5.0,1.139646318897583,5.0,5.0,-1.1396463188975827
7.83336615562439,-5.0,5.0,-0.2910418802424892,5.0,-5.0,0.2910418802424893
7.867857456207275,2.0689639505843584,-5.0,5.0,-2.0689639505843584,5.0,-5.0
7.898876190185547,5.0,-5.0,-1.1292682471987494,-5.0,5.0,1.129268247198749
7.9298272132873535,5.0,5.0,-0.2662157649219133,-5.0,-5.0,0.2662157649219131
7.960878849029541,-4.215631395361908,-5.0,-5.0,4.215631395361907,5.0,5.0
7.99150538444519,-5.0,-5.0,1.1394114954948305,5.0,5.0,-1.1394114954948305
8.020918846130371,-5.0,5.0,-0.2911925415721094,5.0,-5.0,0.29119254157210933
8.049659013748169,2.068469018869324,-5.0,5.0,-2.0684690188693247,5.0,-5.0
8.07877254486084,5.0,-5.0,-1.1291076284989616,-5.0,5.0,1.1291076284989616
8.104815006256104,5.0,5.0,-0.2660038566980208,-5.0,-5.0,0.2660038566980208
8.13569164276123,-4.214631508391068,-5.0,-5.0,4.214631508391069,5.0,5.0
8.167346239089966,-5.0,-5.0,1.1391766442550062,5.0,5.0,-1.1391766442550058
8.198541164398193,-5.0,5.0,-0.29134325966231744,5.0,-5.0,0.2913432596623174
8.229955434799194,2.06797412773959,-5.0,5.0,-2.0679741277395904,5.0,-5.0
8.260984420776367,5.0,-5.0,-1.1289469515108048,-5.0,5.0,1.128946951510805
8.293195009231567,5.0,5.0,-0.2657919299663179,-5.0,-5.0,0.26579192996631806
8.323737382888794,-4.213631411102098,-5.0,-5.0,4.2136314111020985,5.0,5.0
8.351773738861084,-5.0,-5.0,1.1389417651794553,5.0,5.0,-1.1389417651794553
8.380617618560791,-5.0,5.0,-0.29149403451975386,5.0,-5.0,0.2914940345197539
8.412018775939941,2.0674792772770796,-5.0,5.0,-2.0674792772770796,5.0,-5.0
8.443575859069824,5.0,-5.0,-1.1287862162244737,-5.0,5.0,1.1287862162244737
8.473247766494751,5.0,5.0,-0.26557998472680894,-5.0,-5.0,0.26557998472680894
8.508168935775757,-4.212631103412661,-5.0,-5.0,4.212631103412662,5.0,5.0
8.543345212936401,-5.0,-5.0,1.13870685826905,5.0,5.0,-1.13870685826905
8.578033685684204,-5.0,5.0,-0.29164486615163754,5.0,-5.0,0.29164486615163754
8.610870599746704,2.066984467563244,-5.0,5.0,-2.0669844675632434,5.0,-5.0
8.646463394165039,5.0,-5.0,-1.1286254226302994,-5.0,5.0,1.1286254226302996
8.679396629333496,5.0,5.0,-0.2653680209799116,-5.0,-5.0,0.2653680209799117
8.712758779525757,-4.211630585239808,-5.0,-5.0,4.211630585239808,5.0,5.0
8.7506844997406,-5.0,-5.0,1.1384719235250718,5.0,5.0,-1.1384719235250715
8.785514116287231,-5.0,5.0,-0.2917957545644512,5.0,-5.0,0.2917957545644513
8.822542905807495,2.0664896986799883,-5.0,5.0,-2.0664896986799883,5.0,-5.0
8.858323335647583,5.0,-5.0,-1.1284645707186844,-5.0,5.0,1.128464570718685
8.894269943237305,5.0,5.0,-0.2651560387257708,-5.0,-5.0,0.26515603872577076
8.923932313919067,-4.210629856502336,-5.0,-5.0,4.210629856502336,5.0,5.0
8.951546907424927,-5.0,-5.0,1.1382369609484089,5.0,5.0,-1.138236960948409
8.977782249450684,-5.0,5.0,-0.29194669976547416,5.0,-5.0,0.2919466997654741
9.006548404693604,2.0659949707091245,-5.0,5.0,-2.065994970709126,5.0,-5.0
9.031555414199829,5.0,-5.0,-1.1283036604797345,-5.0,5.0,1.1283036604797347
9.063585042953491,5.0,5.0,-0.2649440379645876,-5.0,-5.0,0.2649440379645875
9.091928482055664,-4.209628917115878,-5.0,-5.0,4.209628917115878,5.0,5.0
9.122647762298584,-5.0,-5.0,1.138001970540159,5.0,5.0,-1.1380019705401587
9.153969526290894,-5.0,5.0,-0.2920977017614285,5.0,-5.0,0.2920977017614285
9.184116840362549,2.065500283732686,-5.0,5.0,-2.065500283732685,5.0,-5.0
9.212658643722534,5.0,-5.0,-1.1281426919043271,-5.0,5.0,1.1281426919043267
9.243157625198364,5.0,5.0,-0.26473201869665686,-5.0,-5.0,0.26473201869665686
9.274771451950073,-4.2086277669989265,-5.0,-5.0,4.2086277669989265,5.0,5.0
9.304456949234009,-5.0,-5.0,1.1377669523014124,5.0,5.0,-1.1377669523014127
9.33187747001648,-5.0,5.0,-0.29224876055950433,5.0,-5.0,0.29224876055950444
9.3617103099823,2.065005637832866,-5.0,5.0,-2.065005637832866,5.0,-5.0
9.39141035079956,5.0,-5.0,-1.127981664982164,-5.0,5.0,1.1279816649821641
9.420958042144775,5.0,5.0,-0.2645199809220895,-5.0,-5.0,0.26451998092208934
9.44852876663208,-4.2076264060677,-5.0,-5.0,4.207626406067699,5.0,5.0
9.478886604309082,-5.0,-5.0,1.137531906233294,5.0,5.0,-1.1375319062332938
9.511738538742065,-5.0,5.0,-0.29239987616635205,5.0,-5.0,0.29239987616635205
9.54496145248413,2.0645110330920566,-5.0,5.0,-2.0645110330920566,5.0,-5.0
9.575790643692017,5.0,-5.0,-1.1278205797039946,-5.0,5.0,1.1278205797039949
9.60804295539856,5.0,5.0,-0.2643079246413178,-5.0,-5.0,0.26430792464131775
9.638607263565063,-4.2066248342393635,-5.0,-5.0,4.2066248342393635,5.0,5.0
9.667669296264648,-5.0,-5.0,1.1372968323368642,5.0,5.0,-1.1372968323368642
9.698164463043213,-5.0,5.0,-0.2925510485888953,5.0,-5.0,0.29255104858889536
9.72829270362854,2.064016469592332,-5.0,5.0,-2.0640164695923318,5.0,-5.0
