time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12
7.152557373046875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01901984214782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0021784806922308083,5.9773703128596e-05,-0.0002652551826410808,-0.0009863177298786757,-0.00031523466261114744,6.435869224715926e-06
0.044550180435180664,0.015178260904248,0.040096774211598005,0.0706347084726002,0.06795310117148282,-0.015194407388910562,-0.05907327754587485,0.017376333447581053,-0.009432142465662792,-0.06824951847015467,-0.0774540213742361,0.021173825697731977,-0.027477217320911088
0.07710576057434082,0.02944578085083694,0.06945935554756741,0.12028635424080308,0.06259383848109693,-0.008453968230032562,-0.043569385358046164,0.00628808707422825,-0.02664165712418711,-0.1064503391692863,-0.048959772703547455,-0.003071028663720294,-0.0391143830978295
0.10952115058898926,0.03267676681840565,0.06933471322854569,0.10343210426459502,-0.26498184856856455,0.22639077785476291,0.1320564654940444,0.041896748443614504,-0.04945697910997806,-0.1019667737147249,0.29358233897127384,-0.2972860435098377,0.08275319545908266
0.14327692985534668,0.02473633283223845,0.041706410227092594,0.019313157774186268,0.1013724099367137,-0.033292691016676146,0.09499585233396196,0.07187727648021026,-0.0535714112367061,0.0014859512964812,-0.16508653578168414,-0.06037079011458399,0.061099024338380714
0.1834394931793213,-0.10834815442131093,0.1266540896842453,0.19658096551314977,0.029608914102557185,-0.3396562225379538,-0.048849609557641865,0.11267461400095274,-0.05070581764249832,0.05051381318963708,-0.1558147724952741,0.08704546949826386,0.0034382839496817086
0.2174220085144043,-0.20485111785894,0.20693131567965142,0.13508647543240726,-0.7876645952380512,-0.06969255173097227,-0.07042101416273266,0.2190514976904796,0.026704981756958554,-0.01351663489642637,0.4450940176635827,-0.149639151363372,-0.0306429328253923
0.24798870086669922,-0.27158894100736625,0.11068775640733408,-0.14014272766681424,-0.08323796226133406,-0.008904607424242018,-0.1007372600991644,0.26506781917356836,-0.024935526872703097,-0.018439346982035434,-0.15762357043213326,-0.12329794600343791,-0.08843326023968258
0.28330492973327637,-0.16921909565974913,-0.05015210729043382,-0.3908280432274102,1.004192791508871,-0.3363788654176845,-0.12965043593917683,0.249741894717878,0.07212248450619904,0.34609382922442333,-1.1723958419015807,0.25026235569546035,-0.17272401524234632
0.32523512840270996,-0.11877393404487468,-0.20043437508970538,-0.5469954432181112,-1.1965434307684726,0.9245497022637144,-0.05847358754809548,0.2191809602901445,0.26527311639120776,0.6455309493899777,1.3320086149212647,-0.5181616836803231,0.07104261868086678
0.3738842010498047,-0.2537466549718257,-0.16201856332527076,-0.21850708516609807,-0.43301821284863495,0.421585158515963,-0.1824636165332032,0.26633212258852,0.22436197348427658,0.4416589236200891,0.5906726764989555,-0.29069608990351326,-0.05968498981700551
0.399350643157959,-0.3452599892365076,-0.24018107172157754,-0.03836184917655547,0.46420649119038393,-0.05622309491930255,-0.13086058577555199,0.34630705772334114,0.03816655681773373,0.15005408021372996,-0.5080175298459496,-0.012232328581223806,-0.03356524098116462
0.4264078140258789,-0.26123971715573835,-0.19379921885294368,0.06345867357150357,0.0801288196449984,-0.14897226476917586,0.10644572933520269,0.2615504283289297,-0.007099547948006435,0.07650981772983627,-0.09699268125840577,0.10435787321330137,0.03417027925870217
0.46750593185424805,-0.27236559119921017,-0.26597976046145055,0.062404284752985,-2.659411196030661,1.520107895861496,-1.0375887104129453,0.26649777019136145,0.11111759664596702,0.2674050339456569,2.542337436494978,-1.3535034808515243,-0.8448387523919829
0.5025770664215088,-0.3300948722979173,-0.2359358495127432,-0.022832257803725484,0.5316900596065861,-0.5084848687877259,0.3369013703898738,0.32374706747279247,0.05413223353288719,0.049894986146659076,-0.5101717565067414,0.4533436824140955,0.25844870616083737
0.5249981880187988,-0.23076026295763555,-0.2040387523383151,-0.041318409041852466,0.7112837088564232,-0.3325548608283536,0.17628688596552974,0.22702240031167206,0.06521774345801064,0.048400458037803865,-0.6935604011982219,0.34179462957999823,0.15276924993081503
0.5570516586303711,-0.16018329084105373,-0.11974142170620206,0.10986233587597591,-0.5097715737667117,0.3917317203769649,-0.11657290380474802,0.162418451412808,0.018975184048134343,-0.018994428628815258,0.4990174110522594,-0.42553098710923914,-0.14569047088248654
0.590667724609375,-0.12659417717530141,-0.10904355851032875,0.07500153816781542,0.24177253191053738,-0.14680692716697774,-0.0771416589662034,0.12839023248553924,0.02026842315393957,-0.028924523410762924,-0.23937579433507716,0.17779732487306826,-0.07125934244435103
0.6357119083404541,-0.06300697199341211,-0.05612773851805842,0.13147369270048143,0.26164433225148465,-0.12732318009369684,-0.026708106804860084,0.06771260894238967,-0.006545992791551693,-0.08329306038856564,-0.2530398388932617,0.10799399736999624,-0.027866790306594898
0.6787655353546143,-0.035186179787960896,-0.05390872600697681,0.08543533251932015,-0.4010335752099393,0.33284734750064215,0.09688507963054344,0.03502285824426121,0.015329943901416985,0.0016296792533493643,0.42215845659012124,-0.3022613419684239,0.08699429081784138
0.7166919708251953,-0.023319356770133443,-0.05604493482926953,0.048978789164776514,0.14207720656347644,-0.08988133651527519,-0.14905446633115507,0.023708504460713254,0.02284280570118094,-0.001582914239658045,-0.14884893672059057,0.11267653025531837,-0.14153451554412752
0.7474439144134521,0.006786786313099549,-0.06408231523351288,-0.01295968927442434,0.18309941946155012,-0.06107435793478505,0.08749193959122217,-0.009407257898470873,0.046196925708692146,0.05485754095667861,-0.17475847418761528,0.082152117462958,0.08947652759495772
0.7857091426849365,0.017968241401682558,-0.026720089553567902,0.06378226582513133,-0.4009632784953729,0.2783066147792545,-0.16277181449628883,-0.01683463983311122,0.023395937628269064,0.008708446006965874,0.38143748381768317,-0.2989034505453416,-0.17238656522281842
0.8230249881744385,0.01576685200221786,-0.0052163281261497114,0.05376910863627762,0.14131707439931268,-0.09290870066788048,0.08941984369889319,-0.01536401454243918,0.0020612156406643566,-0.02104464465946368,-0.12547117039175293,0.07638356626643678,0.0948841100605084
0.8615994453430176,0.036095420756006275,0.02389376550033639,0.09369796528732682,0.16421854661843077,-0.07629378130504541,-0.0946827087016732,-0.033089178092754065,-0.017866041080950912,-0.06432549365847987,-0.1644902736693522,0.0647520022972417,-0.09481309598801496
0.8993220329284668,0.03105190629872135,0.0038640458853671615,0.03388548777667723,-0.380806383491422,0.3119767984212566,0.06702464292757482,-0.03317324874342811,0.012436909876484572,0.024994857231790277,0.39212937367770595,-0.27622374837664315,0.059606492839712616
0.9430665969848633,0.020161173407901745,-0.018336425132209264,-0.018061891281568564,0.134617905587135,-0.0817066136650147,-0.11234557050713234,-0.022637052678400563,0.03045130183521728,0.04102324851715827,-0.1445296037839514,0.10763381642823805,-0.10385000556626586
0.9818847179412842,0.03299181762422201,-0.03205239548087091,-0.06342235280747607,0.1679875955523436,-0.0595915653846951,0.07673153321496692,-0.03721530065200043,0.05066818560706414,0.08455640985017554,-0.16749637369778042,0.07196643462439832,0.07823431059047448
1.0246593952178955,0.03187152974700719,0.0013906353423559503,0.027696769259473633,-0.3974041574802985,0.2700025085496563,-0.16154805128440808,-0.031471622560187956,0.02458878502740351,0.026652698414460357,0.37273639895633776,-0.29674505842705573,-0.17131600095107127
1.0675649642944336,0.021485568913335758,0.01902811564733186,0.030338708457565377,0.13881862315293586,-0.0946545708036251,0.08271779133747531,-0.021148956187427067,0.001432977734233322,-0.011480086930039268,-0.1269060878090016,0.07543389743427853,0.08824173871057253
1.1071491241455078,0.03610663865610332,0.04408725056537041,0.07867755836451482,0.16157966424421213,-0.07658418668820247,-0.09694203124660364,-0.032834806976540086,-0.01920499319512056,-0.05965571436608464,-0.16387298426891703,0.06396724684264767,-0.09706045853161507
1.142336368560791,0.02755453876787078,0.02026098877723441,0.024687006065221173,-0.3803253985395054,0.31027092150592894,0.06579487018657953,-0.02921458516395682,0.010915978661285432,0.02655560314971974,0.3906752692916483,-0.2750334961699928,0.05839444591166329
1.1749415397644043,0.014785156823841206,-0.005291840027071455,-0.023543582918231033,0.13441336207104604,-0.08220502281851444,-0.11085889704145804,-0.016756875574982146,0.029073459556748785,0.04128336401490794,-0.14450603118842076,0.10775403771362696,-0.10233542166710852
1.2137925624847412,0.02681704502666181,-0.021612503313956567,-0.06584944901545414,0.1671872481340784,-0.05975681925480543,0.07676204689901533,-0.03051380368135915,0.04924111931224487,0.08361450266324522,-0.16676350610918708,0.07162749033178396,0.07829557645273383
1.2453258037567139,0.025604668169968713,0.00957314068186214,0.02701696466559607,-0.3976124241115925,0.2697172768037193,-0.1611215428624762,-0.024736157676028027,0.023224600034922317,0.025171626043308595,0.3729914049295461,-0.2966632339924786,-0.17101469501182137
1.2762887477874756,0.015583357901560289,0.025114406613556732,0.030306621414482166,0.13851624012554842,-0.09465977427074906,0.08281394805239523,-0.014875476040995733,0.0004102055554782713,-0.012663457078160557,-0.12650858983726143,0.07555381431639102,0.08841525972878872
1.3066706657409668,0.030825931539638064,0.0484869095213957,0.0789992636879199,0.1613090788304161,-0.0765900829956116,-0.0974167599750497,-0.027277201967470924,-0.019946012217677344,-0.06058736520107463,-0.16355908787079776,0.06404381465513487,-0.09749777662699019
1.3393194675445557,0.023026888780967356,0.02331632370413896,0.02506864120250131,-0.3804128531955382,0.31019174579118347,0.06572282154230266,-0.0244930147659264,0.010399785771122334,0.025895474112399966,0.3908807165025183,-0.27495443531795366,0.05822806519698276
1.3757309913635254,0.011060934515255682,-0.0030589988165229537,-0.02266380258854337,0.1341921622950386,-0.08231080016370601,-0.11187861484331968,-0.012881667759113655,0.028534393637486007,0.040403243882259764,-0.1442430800112081,0.10766180345879234,-0.10328558447020328
1.4088521003723145,0.02382035891442983,-0.020195340788950248,-0.06520792625018587,0.16712484901771824,-0.05971433300034454,0.07711503236752826,-0.02743174204123721,0.04887458114036286,0.08309522460485255,-0.16654471862086007,0.07164750967187059,0.07867778851320692
1.4409270286560059,0.023266049732232053,0.010358380103817278,0.02741459443673494,-0.3976667238777512,0.2697701811311276,-0.16102160025891135,-0.022365161879873596,0.023002678411891055,0.02492063346442152,0.373100943132449,-0.2966087168756626,-0.17101217811352698
1.4742100238800049,0.013814355270385395,0.025409122422994763,0.03041374613653079,0.13844400575222854,-0.09458258338082404,0.08310895770523682,-0.013111979342156143,0.0003435377089384753,-0.012571980770703893,-0.12641419613967986,0.07558485326168424,0.08876162961718398
1.5090770721435547,0.029533766974551363,0.048499767412020306,0.07904604432026259,0.16124613590734874,-0.07658409636616109,-0.09754040737375311,-0.026008302290925663,-0.019962693394912006,-0.060426252004950866,-0.1635254863620159,0.06404744955359501,-0.09758817928372429
1.5472686290740967,0.02212786370552754,0.023158407826298875,0.025071024828139582,-0.38041969791616437,0.31017924344298003,0.06580009801746037,-0.023620658595205898,0.010395023091416655,0.026054969770977925,0.39090733793960886,-0.27497924811257357,0.05820506906146508
