time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz
1757905665.6167097,-5.111873433487961,0.0,0.0,0.0,0.0,0.0,-5.629999999999999,-0.46999999999999886,-1.99,0.273,0.859,-0.082,0.002590632832560189,0.0,0.0,0.0,0.0,0.0
1757905665.677019,-4.345831335889601,0.0,0.0,0.0,0.0,0.0,-5.449999999999999,-0.16999999999999993,-1.73,0.262,0.873,-0.062,0.005520843320551991,0.0,0.0,0.0,0.0,0.0
1757905665.7271025,-4.430716646322579,0.0,0.0,0.0,0.0,0.0,-5.41,-0.08999999999999986,-1.77,0.243,0.869,-0.06,0.004896416768387106,0.0,0.0,0.0,0.0,0.0
1757905665.7871847,-5.707998773650883,0.0,0.0,0.0,0.0,0.0,-4.989999999999998,-0.7099999999999991,-2.17,0.26,0.8660000000000001,-0.053,-0.003589993868254422,0.0,0.0,0.0,0.0,0.0
1757905665.84728,-5.275533148412584,0.0,0.0,0.0,0.0,0.0,-5.629999999999999,-0.02999999999999936,-2.11,0.265,0.8540000000000001,-0.065,0.001772334257937076,0.0,0.0,0.0,0.0,0.0
1757905665.9067347,-4.117796740976901,0.0,0.0,0.0,0.0,0.0,-6.07,-0.4299999999999997,-1.5899999999999999,0.247,0.879,-0.058,0.009761016295115495,0.0,0.0,0.0,0.0,0.0
1757905665.9666731,-4.385344912318756,0.0,0.0,0.0,0.0,0.0,-5.59,-0.46999999999999886,-1.69,0.276,0.863,-0.064,0.006023275438406222,0.0,0.0,0.0,0.0,0.0
1757905666.016762,-5.031028721842084,0.0,0.0,0.0,0.0,0.0,-5.149999999999999,-0.5700000000000003,-1.93,0.261,0.8620000000000001,-0.059,0.0005948563907895732,0.0,0.0,0.0,0.0,0.0
1757905666.0766692,-6.2366858186059035,0.0,0.0,0.0,0.0,0.0,-5.189999999999998,-0.34999999999999964,-2.4699999999999998,0.226,0.915,-0.037,-0.005233429093029529,0.0,0.0,0.0,0.0,0.0
1757905666.1267285,-4.275073098790242,0.0,0.0,0.0,0.0,0.0,-6.25,0.009999999999999787,-1.71,0.269,0.875,-0.063,0.009874634506048792,0.0,0.0,0.0,0.0,0.0
1757905666.1784494,-4.49513626044862,0.0,0.0,0.0,0.0,0.0,-5.509999999999998,-0.4900000000000002,-1.73,0.264,0.881,-0.06,0.005074318697756893,0.0,0.0,0.0,0.0,0.0
1757905666.2367866,-6.186376160564437,0.0,0.0,0.0,0.0,0.0,-5.23,-0.15000000000000036,-2.4699999999999998,0.251,0.887,-0.06,-0.004781880802822185,0.0,0.0,0.0,0.0,0.0
1757905666.2966907,-4.0,0.0,0.0,0.0,0.0,0.0,-4.77,-0.75,-1.3499999999999999,0.237,0.8400000000000001,-0.058,0.003849999999999998,0.0,0.0,0.0,0.0,0.0
1757905666.3471584,-4.379069535871746,0.0,0.0,0.0,0.0,0.0,-5.149999999999999,-0.6899999999999995,-1.6099999999999999,0.244,0.8740000000000001,-0.056,0.003854652320641261,0.0,0.0,0.0,0.0,0.0
1757905666.4066694,-6.2430961869892725,0.0,0.0,0.0,0.0,0.0,-5.309999999999999,-0.1899999999999995,-2.49,0.252,0.8860000000000001,-0.07,-0.004665480934946369,0.0,0.0,0.0,0.0,0.0
1757905666.4567337,-5.043931997955564,0.0,0.0,0.0,0.0,0.0,-5.989999999999998,-0.6500000000000004,-1.91,0.26,0.877,-0.07,0.004730340010222172,0.0,0.0,0.0,0.0,0.0
1757905666.5166733,-4.287336002694446,0.0,0.0,0.0,0.0,0.0,-6.509999999999998,-0.129999999999999,-1.71,0.256,0.885,-0.047,0.011113319986527759,0.0,0.0,0.0,0.0,0.0
1757905666.5766625,-5.848610946199105,0.0,0.0,0.0,0.0,0.0,-5.849999999999998,-0.20999999999999908,-2.33,0.234,0.869,-0.07,6.945269004465793e-06,0.0,0.0,0.0,0.0,0.0
1757905666.6366425,-4.0,0.0,0.0,0.0,0.0,0.0,-5.169999999999998,-0.629999999999999,-0.95,0.244,0.8280000000000001,-0.054,0.005849999999999991,0.0,0.0,0.0,0.0,0.0
1757905666.686688,-4.069551572347989,0.0,0.0,0.0,0.0,0.0,-5.550000000000001,-0.4299999999999997,-1.5699999999999998,0.24,0.843,-0.054,0.007402242138260058,0.0,0.0,0.0,0.0,0.0
1757905666.736696,-4.456596234796237,0.0,0.0,0.0,0.0,0.0,-5.91,-0.4299999999999997,-1.73,0.249,0.8780000000000001,-0.067,0.007267018826018816,0.0,0.0,0.0,0.0,0.0
1757905666.796633,-5.269843451185244,0.0,0.0,0.0,0.0,0.0,-5.43,-0.75,-1.97,0.23500000000000001,0.8979999999999999,-0.053,0.0008007827440737802,0.0,0.0,0.0,0.0,0.0
1757905666.8467658,-4.8053355762110925,0.0,0.0,0.0,0.0,0.0,-5.57,-0.34999999999999964,-1.89,0.243,0.8979999999999999,-0.087,0.0038233221189445388,0.0,0.0,0.0,0.0,0.0
1757905666.8968003,-5.8306303261311285,0.0,0.0,0.0,0.0,0.0,-5.91,-0.9499999999999993,-2.13,0.252,0.8660000000000001,-0.052,0.0003968483693443581,0.0,0.0,0.0,0.0,0.0
1757905666.9470994,-4.456035233253885,0.0,0.0,0.0,0.0,0.0,-5.609999999999999,0.21000000000000085,-1.77,0.262,0.8820000000000001,-0.065,0.0057698238337305745,0.0,0.0,0.0,0.0,0.0
1757905667.0068684,-4.730882581506329,0.0,0.0,0.0,0.0,0.0,-5.57,-0.8899999999999988,-1.67,0.241,0.8600000000000001,-0.075,0.004195587092468358,0.0,0.0,0.0,0.0,0.0
1757905667.0666513,-6.388759660528794,0.0,0.0,0.0,0.0,0.0,-4.629999999999999,-0.8499999999999996,-2.41,0.255,0.893,-0.068,-0.008793798302643974,0.0,0.0,0.0,0.0,0.0
1757905667.1166556,-4.052931038150044,0.0,0.0,0.0,0.0,0.0,-5.91,-0.1899999999999995,-1.6099999999999999,0.241,0.841,-0.058,0.009285344809249781,0.0,0.0,0.0,0.0,0.0
1757905667.176787,-5.773322267117955,0.0,0.0,0.0,0.0,0.0,-4.469999999999999,-0.6699999999999999,-2.21,0.24,0.855,-0.061,-0.006516611335589779,0.0,0.0,0.0,0.0,0.0
1757905667.2276356,-5.179888994949602,0.0,0.0,0.0,0.0,0.0,-5.550000000000001,-0.08999999999999986,-2.07,0.246,0.885,-0.07200000000000001,0.0018505550252519943,0.0,0.0,0.0,0.0,0.0
1757905667.286922,-4.0,0.0,0.0,0.0,0.0,0.0,-5.07,-0.2699999999999996,-1.19,0.242,0.8640000000000001,-0.066,0.0053500000000000015,0.0,0.0,0.0,0.0,0.0
1757905667.3467245,-5.275059241373503,0.0,0.0,0.0,0.0,0.0,-3.75,-0.009999999999999787,-2.11,0.246,0.8940000000000001,-0.08,-0.0076252962068675155,0.0,0.0,0.0,0.0,0.0
1757905667.4066887,-4.0,0.0,0.0,0.0,0.0,0.0,-5.149999999999999,-0.23000000000000043,-0.9299999999999999,0.25,0.8660000000000001,-0.057,0.005749999999999993,0.0,0.0,0.0,0.0,0.0
1757905667.4666517,-4.419417382415922,0.0,0.0,0.0,0.0,0.0,-5.209999999999997,-0.7300000000000004,-1.6099999999999999,0.265,0.8380000000000001,-0.065,0.003952913087920376,0.0,0.0,0.0,0.0,0.0
1757905667.5168862,-4.400710169961207,0.0,0.0,0.0,0.0,0.0,-5.489999999999998,-0.1899999999999995,-1.75,0.24,0.8620000000000001,-0.051000000000000004,0.005446449150193957,0.0,0.0,0.0,0.0,0.0
1757905667.5766647,-5.126524163602469,0.0,0.0,0.0,0.0,0.0,-5.449999999999999,0.05000000000000071,-2.05,0.263,0.8820000000000001,-0.045,0.0016173791819876504,0.0,0.0,0.0,0.0,0.0
1757905667.6366687,-6.230670108423329,0.0,0.0,0.0,0.0,0.0,-5.529999999999998,-0.8300000000000001,-2.3499999999999996,0.23600000000000002,0.865,-0.054,-0.003503350542116657,0.0,0.0,0.0,0.0,0.0
1757905667.686897,-5.038973109672247,0.0,0.0,0.0,0.0,0.0,-5.289999999999999,-0.15000000000000036,-2.01,0.244,0.8880000000000001,-0.062,0.001255134451638762,0.0,0.0,0.0,0.0,0.0
1757905667.737272,-5.376918262350655,0.0,0.0,0.0,0.0,0.0,-5.169999999999998,-1.129999999999999,-1.83,0.227,0.851,-0.061,-0.0010345913117532834,0.0,0.0,0.0,0.0,0.0
1757905667.796633,-5.430584683070506,0.0,0.0,0.0,0.0,0.0,-4.91,-0.3099999999999987,-2.15,0.257,0.873,-0.058,-0.002602923415352527,0.0,0.0,0.0,0.0,0.0
1757905667.8470016,-4.3836343369400685,0.0,0.0,0.0,0.0,0.0,-5.390000000000001,-0.10999999999999943,-1.75,0.256,0.871,-0.065,0.00503182831529966,0.0,0.0,0.0,0.0,0.0
1757905667.9066317,-6.853557470394481,0.0,0.0,0.0,0.0,0.0,-4.369999999999997,-0.25,-2.73,0.255,0.897,-0.058,-0.012417787351972418,0.0,0.0,0.0,0.0,0.0
1757905667.9567006,-4.0,0.0,0.0,0.0,0.0,0.0,-5.629999999999999,-0.009999999999999787,-1.51,0.262,0.8700000000000001,-0.065,0.008149999999999996,0.0,0.0,0.0,0.0,0.0
1757905668.0166817,-5.814314232994292,0.0,0.0,0.0,0.0,0.0,-6.109999999999999,-0.2699999999999996,-2.31,0.226,0.8580000000000001,-0.058,0.001478428835028538,0.0,0.0,0.0,0.0,0.0
1757905668.0766454,-5.61571455827306,0.0,0.0,0.0,0.0,0.0,-6.23,-0.2699999999999996,-2.23,0.226,0.887,-0.076,0.0030714272086347005,0.0,0.0,0.0,0.0,0.0
1757905668.1266723,-5.972541335143691,0.0,0.0,0.0,0.0,0.0,-5.43,-0.4299999999999997,-2.3499999999999996,0.251,0.909,-0.052,-0.002712706675718457,0.0,0.0,0.0,0.0,0.0
1757905668.1768613,-4.0,0.0,0.0,0.0,0.0,0.0,-6.289999999999999,-0.5899999999999999,-1.47,0.239,0.8780000000000001,-0.066,0.011449999999999997,0.0,0.0,0.0,0.0,0.0
1757905668.2372344,-6.634097527169764,0.0,0.0,0.0,0.0,0.0,-6.91,-0.9699999999999989,-2.4699999999999998,0.247,0.8959999999999999,-0.061,0.0013795123641511787,0.0,0.0,0.0,0.0,0.0
1757905668.2966492,-6.062693295887563,0.0,0.0,0.0,0.0,0.0,-6.109999999999999,0.2699999999999996,-2.41,0.258,0.909,-0.07,0.00023653352056218324,0.0,0.0,0.0,0.0,0.0
1757905668.346758,-6.885219676960205,0.0,0.0,0.0,0.0,0.0,-4.969999999999999,-0.9900000000000002,-2.57,0.227,0.917,-0.052,-0.009576098384801033,0.0,0.0,0.0,0.0,0.0
1757905668.4066725,-4.925571032885426,0.0,0.0,0.0,0.0,0.0,-6.550000000000001,-0.02999999999999936,-1.97,0.253,0.881,-0.058,0.008122144835572876,0.0,0.0,0.0,0.0,0.0
1757905668.466636,-8.239918082117077,0.0,0.0,0.0,0.0,0.0,-6.509999999999998,-0.9699999999999989,-3.15,0.253,0.903,-0.088,-0.008649590410585396,0.0,0.0,0.0,0.0,0.0
1757905668.5166633,-5.503294467861954,0.0,0.0,0.0,0.0,0.0,-5.829999999999998,-0.3699999999999992,-2.17,0.234,0.8959999999999999,-0.064,0.0016335276606902216,0.0,0.0,0.0,0.0,0.0
1757905668.5766156,-4.380781893680624,0.0,0.0,0.0,0.0,0.0,-5.27,-0.08999999999999986,-1.75,0.251,0.8660000000000001,-0.053,0.004446090531596876,0.0,0.0,0.0,0.0,0.0
1757905668.6266544,-4.0,0.0,0.0,0.0,0.0,0.0,-5.550000000000001,-0.7099999999999991,-1.1099999999999999,0.256,0.839,-0.033,0.007750000000000003,0.0,0.0,0.0,0.0,0.0
1757905668.6877337,-5.44254076695802,0.0,0.0,0.0,0.0,0.0,-5.25,-0.4499999999999993,-2.13,0.23,0.8880000000000001,-0.061,-0.0009627038347900997,0.0,0.0,0.0,0.0,0.0
1757905668.7466877,-4.653090370925542,0.0,0.0,0.0,0.0,0.0,-5.809999999999999,-0.5099999999999998,-1.79,0.242,0.877,-0.064,0.005784548145372286,0.0,0.0,0.0,0.0,0.0
1757905668.8066728,-7.600740095543328,0.0,0.0,0.0,0.0,0.0,-5.449999999999999,-0.6500000000000004,-2.9699999999999998,0.244,0.897,-0.061,-0.010753700477716644,0.0,0.0,0.0,0.0,0.0
1757905668.8666437,-8.491245491681418,0.0,0.0,0.0,0.0,0.0,-5.25,0.21000000000000085,-3.39,0.237,0.847,-0.059,-0.016206227458407094,0.0,0.0,0.0,0.0,0.0
1757905668.9167068,-5.425057603380814,0.0,0.0,0.0,0.0,0.0,-5.57,-0.009999999999999787,-2.17,0.257,0.837,-0.051000000000000004,0.0007247119830959293,0.0,0.0,0.0,0.0,0.0
1757905668.976649,-7.0923374144212845,0.0,0.0,0.0,0.0,0.0,-6.529999999999998,-0.3899999999999988,-2.81,0.263,0.829,-0.041,-0.0028116870721064348,0.0,0.0,0.0,0.0,0.0
1757905669.0266752,-10.739704372095163,0.0,0.0,0.0,0.0,0.0,-6.489999999999998,-1.25,-4.109999999999999,0.242,0.8029999999999999,-0.034,-0.021248521860475825,0.0,0.0,0.0,0.0,0.0
1757905669.0876281,-7.494748161212621,0.0,0.0,0.0,0.0,0.0,-7.93,-0.9299999999999997,-2.8499999999999996,0.26,0.806,-0.044,0.0021762591939368916,0.0,12.460739454687094,0.0,0.0,0.0
1757905669.1466732,-11.733978438705263,0.0,0.0,0.0,0.0,0.0,-7.809999999999999,-1.0700000000000003,-4.57,0.262,0.796,-0.022000000000000006,-0.01961989219352632,0.0,0.0,0.0,0.0,0.0
1757905669.2066977,-13.070051644886487,0.0,0.0,0.0,0.0,0.0,-10.79,-2.3099999999999996,-4.6899999999999995,0.321,0.775,-0.006000000000000005,-0.011400258224432438,0.0,0.0,0.0,0.0,0.0
1757905669.256768,-12.687641624825316,0.0,0.0,0.0,0.0,0.0,-11.509999999999998,-1.8899999999999997,-4.71,0.29300000000000004,0.8280000000000001,-0.042,-0.005888208124126591,0.0,0.0,0.0,0.0,0.0
1757905669.3167086,-6.987936032906998,0.0,0.0,0.0,0.0,0.0,-11.73,-1.2699999999999996,-2.49,0.29100000000000004,0.8940000000000001,-0.082,0.02371031983546501,0.0,0.0,0.0,0.0,0.0
1757905669.3766456,-9.078064220966935,0.0,0.0,0.0,0.0,0.0,-12.009999999999998,-1.0700000000000003,-3.4699999999999998,0.26,0.8840000000000001,-0.053,0.014659678895165316,0.0,0.0,0.0,0.0,0.0
1757905669.42678,-10.07503101732198,0.0,0.0,0.0,0.0,0.0,-9.91,-1.3699999999999992,-3.79,0.29300000000000004,0.8500000000000001,-0.024999999999999994,-0.0008251550866098967,0.0,0.0,0.0,0.0,0.0
1757905669.4867694,-11.147028752093536,0.0,0.0,0.0,0.0,0.0,-10.43,-1.4100000000000001,-4.23,0.281,0.8480000000000001,-0.032,-0.003585143760467684,0.0,0.0,0.0,0.0,0.0
1757905669.5467079,-8.329240661668983,0.0,0.0,0.0,0.0,0.0,-11.489999999999998,-1.7899999999999991,-2.81,0.273,0.8800000000000001,-0.065,0.015803796691655075,0.0,0.0,0.0,0.0,0.0
1757905669.6066506,-7.384527743870965,0.0,0.0,0.0,0.0,0.0,-11.77,-0.15000000000000036,-2.95,0.269,0.915,-0.04,0.021927361280645173,0.0,0.0,0.0,0.0,0.0
1757905669.6566706,-8.069464046639032,0.0,0.0,0.0,0.0,0.0,-9.07,-1.3099999999999987,-2.95,0.267,0.8740000000000001,-0.084,0.0050026797668048404,0.0,0.0,0.0,0.0,0.0
1757905669.7166793,-6.045349452264938,0.0,0.0,0.0,0.0,0.0,-8.669999999999998,-0.5700000000000003,-2.3499999999999996,0.255,0.8500000000000001,-0.065,0.0131232527386753,0.0,0.0,0.0,0.0,0.0
1757905669.7767007,-4.396163099795093,0.0,0.0,0.0,0.0,0.0,-6.809999999999999,-0.41000000000000014,-1.71,0.26,0.797,-0.07,0.012069184501024531,0.0,0.0,0.0,0.0,0.0
1757905669.8366268,-6.566677241954258,0.0,0.0,0.0,0.0,0.0,-5.77,-0.629999999999999,-2.55,0.254,0.8300000000000001,-0.07100000000000001,-0.003983386209771292,0.0,0.0,0.0,0.0,0.0
1757905669.8870327,-7.864238678982218,0.0,0.0,0.0,0.0,0.0,-5.689999999999998,-0.7699999999999996,-3.05,0.247,0.867,-0.051000000000000004,-0.010871193394911103,0.0,0.0,0.0,0.0,0.0
1757905669.9390311,-4.0,0.0,0.0,0.0,0.0,0.0,-5.989999999999998,-0.7899999999999991,-1.39,0.266,0.8300000000000001,-0.032,0.009949999999999992,0.0,0.0,0.0,0.0,0.0
1757905669.996958,-5.75814640314051,0.0,0.0,0.0,0.0,0.0,-5.869999999999997,-0.3899999999999988,-2.27,0.237,0.8580000000000001,-0.051000000000000004,0.0005592679842974358,0.0,0.0,0.0,0.0,0.0
1757905670.0566685,-5.288312585314904,0.0,0.0,0.0,0.0,0.0,-6.109999999999999,-0.15000000000000036,-2.11,0.276,0.849,-0.063,0.00410843707342548,0.0,0.0,0.0,0.0,0.0
1757905670.1066852,-6.55028625328695,0.0,0.0,0.0,0.0,0.0,-5.25,-0.23000000000000043,-2.61,0.259,0.843,-0.062,-0.006501431266434752,0.0,0.0,0.0,0.0,0.0
1757905670.1568873,-8.609079509448149,0.0,0.0,0.0,0.0,0.0,-5.869999999999997,-0.9499999999999993,-3.31,0.269,0.77,-0.057,-0.013695397547240758,0.0,0.0,0.0,0.0,0.0
1757905670.216864,-10.677839200887043,0.0,0.0,0.0,0.0,0.0,-5.890000000000001,-1.0099999999999998,-4.15,0.259,0.783,-0.063,-0.023939196004435212,0.0,0.0,0.0,0.0,0.0
1757905670.2767518,-13.630159573533977,0.0,0.0,0.0,0.0,0.0,-8.489999999999998,-1.049999999999999,-5.35,0.276,0.743,-0.07100000000000001,-0.02570079786766989,0.0,0.0,0.0,0.0,0.0
1757905670.336776,-15.571648917182786,0.0,0.0,0.0,0.0,0.0,-9.09,-1.209999999999999,-6.109999999999999,0.267,0.774,-0.057,-0.03240824458591393,0.0,0.0,0.0,0.0,0.0
1757905670.3870578,-16.493369880045737,0.0,0.0,0.0,0.0,0.0,-13.889999999999997,-1.0700000000000003,-6.51,0.274,0.771,-0.04,-0.013016849400228701,0.0,0.0,0.0,0.0,0.0
1757905670.4466739,-19.915603179416888,0.0,0.0,0.0,0.0,0.0,-15.069999999999997,-1.5700000000000003,-7.8100000000000005,0.274,0.8200000000000001,-0.04,-0.024228015897084454,0.0,0.0,0.0,0.0,0.0
1757905670.5091572,-20.0,0.0,0.0,0.0,0.0,0.0,-19.09,-1.4299999999999997,-8.25,0.271,0.774,-0.036,-0.004550000000000001,0.0,0.0,0.0,0.0,0.0
1757905670.5666082,-20.0,0.0,0.0,0.0,0.0,0.0,-17.59,-1.7300000000000004,-8.29,0.266,0.827,-0.035,-0.012050000000000002,0.0,0.0,0.0,0.0,0.0
1757905670.6167676,-20.0,0.0,0.0,0.0,0.0,0.0,-18.789999999999996,-2.3099999999999996,-8.11,0.267,0.784,-0.028999999999999998,-0.006050000000000022,0.0,0.0,0.0,0.0,0.0
1757905670.6766112,-20.0,0.0,0.0,0.0,0.0,0.0,-19.27,-1.8699999999999992,-8.17,0.26,0.794,-0.034,-0.003650000000000002,0.0,0.0,0.0,0.0,0.0
1757905670.7266839,-20.0,0.0,0.0,0.0,0.0,0.0,-19.01,-1.8699999999999992,-7.789999999999999,0.29200000000000004,0.756,-0.011999999999999997,-0.004949999999999993,0.0,0.0,0.0,0.0,0.0
1757905670.787074,-20.0,0.0,0.0,0.0,0.0,0.0,-18.95,-2.21,-9.57,0.277,0.8,-0.015,-0.005250000000000004,0.0,0.0,0.0,0.0,0.0
1757905670.8467464,-20.0,0.0,0.0,0.0,0.0,0.0,-19.51,-2.25,-9.629999999999999,0.28800000000000003,0.772,-0.012999999999999998,-0.002449999999999992,0.0,0.0,0.0,0.0,0.0
1757905670.9066653,-20.0,0.0,0.0,0.0,0.0,0.0,-19.889999999999997,-1.8699999999999992,-10.389999999999999,0.29100000000000004,0.742,-0.023000000000000007,-0.0005500000000000149,0.0,0.0,0.0,0.0,0.0
1757905670.9570682,-20.0,0.0,0.0,0.0,0.0,0.0,-18.650000000000002,-2.75,-10.61,0.29100000000000004,0.7190000000000001,-0.038,-0.0067499999999999895,0.0,0.0,0.0,0.0,0.0
1757905671.0071535,-20.0,0.0,0.0,0.0,0.0,0.0,-19.429999999999996,-2.4899999999999993,-11.469999999999999,0.28800000000000003,0.6859999999999999,-0.041,-0.002850000000000019,0.0,0.0,0.0,0.0,0.0
1757905671.0666506,-20.0,0.0,0.0,0.0,0.0,0.0,-18.91,-2.8499999999999996,-12.209999999999999,0.28900000000000003,0.7170000000000001,-0.044,-0.005449999999999999,0.0,0.0,0.0,0.0,0.0
1757905671.1167827,-20.0,0.0,0.0,0.0,0.0,0.0,-20.23,-2.59,-12.309999999999999,0.3,0.668,-0.042,0.0011500000000000021,0.0,0.0,0.0,0.0,0.0
1757905671.1766517,-20.0,0.0,0.0,0.0,0.0,0.0,-19.01,-2.9899999999999993,-13.03,0.27,0.692,-0.048,-0.004949999999999993,0.0,0.0,0.0,0.0,0.0
1757905671.2266798,-20.0,0.0,0.0,0.0,0.0,0.0,-19.55,-3.13,-12.91,0.275,0.655,-0.017,-0.0022499999999999964,0.0,0.0,0.0,0.0,0.0
1757905671.276683,-20.0,0.0,0.0,0.0,0.0,0.0,-19.669999999999998,-1.9099999999999993,-13.59,0.314,0.649,-0.028999999999999998,-0.0016500000000000093,0.0,0.0,0.0,0.0,0.0
1757905671.3267064,-20.0,0.0,0.0,0.0,0.0,0.0,-18.99,-2.51,-13.27,0.313,0.656,-0.016,-0.005050000000000008,0.0,0.0,0.0,0.0,0.0
1757905671.3767421,-20.0,0.0,0.0,0.0,0.0,0.0,-16.709999999999997,-3.71,-14.15,0.28700000000000003,0.654,-0.022000000000000006,-0.016450000000000013,0.0,31.927163556875282,0.0,0.0,0.0
